sub_id,name,lat,lon,state,zone_id,max_kv,min_kv
2957,Exxon,40.7243,-74.0667,New York,7,161.0,161.0
2958,Deepcreek,40.8729,-74.038,New York,7,161.0,161.0
2961,Los Coches,40.7489,-74.052,New York,7,161.0,161.0
2964,Holloman A.F.B,40.8104,-74.0823,New York,7,161.0,161.0
2965,Penhorn,40.7468,-74.0736,New York,7,161.0,161.0
2967,Cheney,40.7627,-74.0613,New York,7,161.0,161.0
2968,Putts Bridge,40.7119,-74.0318,New York,7,161.0,161.0
2970,Homestead,40.7697,-74.0374,New York,7,161.0,161.0
2971,Getchel,40.8293,-74.0479,New York,7,161.0,161.0
2980,Old Town,40.7825,-74.0177,New York,7,161.0,161.0
2991,East Pelham,41.0879,-74.3241,New York,7,161.0,161.0
3036,Louetta,41.2621,-74.5517,New York,7,161.0,161.0
3053,Kenilworth,40.7545,-74.031,New York,7,161.0,161.0
3146,Alamitos,40.713,-74.144,New York,7,161.0,161.0
3147,St Crispin,40.6689,-74.1466,New York,7,161.0,161.0
3150,Morfee,40.6171,-74.2354,New York,7,161.0,161.0
3151,Greenville,40.6715,-74.0862,New York,7,161.0,161.0
3154,Wichita,40.7024,-74.0859,New York,7,161.0,161.0
3160,Guardian And Eastbank,40.6627,-74.126,New York,7,161.0,161.0
3171,Wilkeson,40.5653,-74.2139,New York,7,161.0,161.0
3175,Polyester Ps,40.5299,-74.2501,New York,7,161.0,161.0
3184,American River Parkway,41.079,-74.0895,New York,7,161.0,161.0
3186,St. Clair,41.076,-74.1251,New York,7,161.0,161.0
3197,Silver Cliff,41.0622,-74.1445,New York,7,161.0,161.0
3350,Rochester 80,41.4668,-74.9328,New York,7,161.0,138.0
3352,Suffolkaire,41.7142,-75.0609,New York,7,161.0,1.0
3353,Noera,41.4199,-74.8064,New York,7,161.0,138.0
3442,Closter,40.9822,-73.9803,New York,7,161.0,161.0
3448,Selkirk Cogen,40.988,-74.0172,New York,7,500.0,1.0
3481,Hillburn,41.0979,-74.1517,New York,7,161.0,13.8
3508,Minue Street,40.5803,-74.2199,New York,7,161.0,161.0
3541,Pseg Linden Generating Station,40.6094,-74.2187,New York,7,500.0,13.8
3646,Lay Dam,41.9976,-78.2729,New York,8,161.0,138.0
3650,Gold River,41.993,-77.6958,New York,8,161.0,161.0
3667,Smeltertown,41.9753,-75.9115,New York,8,161.0,161.0
3669,Emery Station,41.9939,-75.7664,New York,8,161.0,138.0
3697,San Francisco,41.9971,-75.6159,New York,8,161.0,161.0
3828,Salt Springs,41.9933,-76.7907,New York,8,161.0,1.0
3836,Praxair Tap Station,41.9907,-76.8571,New York,8,161.0,138.0
3849,Moffet Field,41.9982,-76.5114,New York,8,161.0,161.0
3850,Middleburgh,42.0468,-76.5298,New York,8,161.0,161.0
3938,Odessa,41.9557,-75.3741,New York,8,161.0,161.0
4818,New Plymounth,41.9718,-77.1881,New York,8,161.0,138.0
5117,Lewis,39.421,-74.5501,New Jersey,9,138.0,138.0
5118,Wonewoc,39.543,-74.4334,New Jersey,9,138.0,138.0
5119,Orick,39.4789,-74.4112,New Jersey,9,138.0,138.0
5120,Ballston,39.4485,-74.5136,New Jersey,9,345.0,1.0
5121,Zamora,39.4763,-74.44,New Jersey,9,138.0,138.0
5122,Danbury Diesel,39.4935,-74.5264,New Jersey,9,138.0,138.0
5123,Betsy Layne,39.3588,-74.42,New Jersey,9,138.0,138.0
5124,Bayport,39.4116,-74.4924,New Jersey,9,138.0,138.0
5125,Galion,39.4244,-74.4173,New Jersey,9,138.0,138.0
5126,Sparks,39.334,-74.5061,New Jersey,9,138.0,138.0
5127,Logan Aluminum,39.5102,-74.4131,New Jersey,9,138.0,138.0
5128,Goshen,39.6351,-74.5381,New Jersey,9,138.0,138.0
5129,Sarasota,39.5086,-74.623,New Jersey,9,138.0,138.0
5130,Beresford,39.5603,-74.5829,New Jersey,9,138.0,138.0
5131,Cardiff,39.4355,-74.6732,New Jersey,9,345.0,138.0
5132,Scull,39.3525,-74.6159,New Jersey,9,138.0,138.0
5133,Kingston Street,39.3486,-74.5615,New Jersey,9,345.0,138.0
5134,Adobe,39.4245,-74.6958,New Jersey,9,138.0,138.0
5135,Devils Den,39.7215,-74.7518,New Jersey,9,138.0,138.0
5136,Minn Valley,39.5597,-74.8035,New Jersey,9,345.0,138.0
5137,Lewis River,39.6446,-74.7677,New Jersey,9,138.0,138.0
5138,Falls Village,39.5224,-74.8001,New Jersey,9,138.0,138.0
5139,Sabic Innovative Plastics Mt. Vernon,39.3977,-74.6428,New Jersey,9,138.0,138.0
5140,Dorothy,39.4698,-74.7599,New Jersey,9,138.0,138.0
5141,New Orleans,39.5546,-74.8236,New Jersey,9,138.0,138.0
5142,Astra Wind Farm,39.5774,-74.6825,New Jersey,9,138.0,138.0
5143,Minotola Station,39.5314,-74.9256,New Jersey,9,138.0,138.0
5145,Bethlehem Energy Center,39.4502,-74.5558,New Jersey,9,138.0,138.0
5146,Martel,39.3784,-74.5379,New Jersey,9,138.0,138.0
5149,Mercury Marine,39.3813,-74.5045,New Jersey,9,138.0,138.0
5150,Helbig,39.4198,-74.9775,New Jersey,9,138.0,138.0
5151,Skaggs Island Junction 1,39.4708,-75.0085,New Jersey,9,138.0,138.0
5152,Lincoln Station,39.4417,-75.0041,New Jersey,9,138.0,138.0
5153,Pleasant Grove,39.463,-74.9782,New Jersey,9,138.0,138.0
5154,Mckenzie,39.5831,-74.962,New Jersey,9,138.0,138.0
5155,Carthage Ms,39.6101,-74.9225,New Jersey,9,138.0,138.0
5156,Evadale,39.684,-74.939,New Jersey,9,138.0,138.0
5157,Buckeye,39.643,-74.9332,New Jersey,9,345.0,138.0
5158,Largo,39.2635,-74.8162,New Jersey,9,138.0,138.0
5159,Snettisham,39.3115,-74.7181,New Jersey,9,138.0,138.0
5160,Cudahy,39.2793,-74.775,New Jersey,9,138.0,138.0
5161,Harts Island,40.925,-74.07,New Jersey,9,138.0,138.0
5162,East 12Th Street,40.8962,-73.9719,New Jersey,9,138.0,138.0
5163,Field Street,40.9012,-74.0448,New Jersey,9,138.0,138.0
5164,Crested Butte,41.0005,-73.947,New Jersey,9,138.0,138.0
5166,Vanderbilt,40.8329,-74.0591,New Jersey,9,138.0,138.0
5168,New Milford,40.9231,-74.0127,New Jersey,9,138.0,138.0
5170,Maywood,40.9055,-74.0714,New Jersey,9,138.0,138.0
5171,Central Plains Wind Farm,41.0421,-74.1034,New Jersey,9,138.0,138.0
5172,Domtar 2,41.0316,-74.0535,New Jersey,9,138.0,138.0
5173,Telegraph,40.7997,-74.0403,New Jersey,9,138.0,138.0
5175,Pacific Power,40.891,-74.0802,New Jersey,9,138.0,138.0
5177,South Tacoma,40.877,-74.0017,New Jersey,9,138.0,138.0
5179,Walnut-Engle Tap,40.9784,-74.2482,New Jersey,9,138.0,138.0
5180,Capri,40.8335,-74.1127,New Jersey,9,138.0,138.0
5181,Antler,40.9655,-74.1031,New Jersey,9,138.0,138.0
5182,Hillsdale,40.9902,-74.0463,New Jersey,9,138.0,138.0
5183,Russell Energy Center,40.9535,-74.1572,New Jersey,9,138.0,138.0
5184,Red Mountain,40.8782,-74.0459,New Jersey,9,138.0,138.0
5185,Alchem,40.908,-74.0149,New Jersey,9,138.0,138.0
5186,Sheldon Road,40.9027,-74.0932,New Jersey,9,138.0,138.0
5187,Inglis,40.8429,-74.0726,New Jersey,9,138.0,138.0
5188,Waldwick,41.0157,-74.094,New Jersey,9,138.0,138.0
5189,Rowe,41.0168,-73.9964,New Jersey,9,138.0,138.0
5190,Cresskill,40.9572,-73.9344,New Jersey,9,138.0,138.0
5191,Nietos,40.8952,-74.1601,New Jersey,9,138.0,138.0
5192,Union Gap,41.0615,-74.2677,New Jersey,9,345.0,138.0
5195,Perrine,40.8804,-74.082,New Jersey,9,138.0,138.0
5196,Tascaderos,40.9816,-73.9102,New Jersey,9,138.0,138.0
5198,Delhi,41.0798,-74.2794,New Jersey,9,138.0,138.0
5199,Salton Sea 2,40.8836,-73.9564,New Jersey,9,138.0,138.0
5200,Temblor,40.8653,-74.0384,New Jersey,9,138.0,138.0
5201,Gaylord Container Bogalusa,40.9611,-74.0447,New Jersey,9,138.0,138.0
5202,Oakes,40.9814,-74.0696,New Jersey,9,138.0,138.0
5203,Elkhorn,40.8945,-74.1254,New Jersey,9,138.0,138.0
5204,Crematorio 1512,40.9351,-74.0993,New Jersey,9,138.0,138.0
5205,Wilson,41.0908,-74.2189,New Jersey,9,138.0,138.0
5206,Purcell,40.9771,-74.1854,New Jersey,9,138.0,138.0
5207,Garibaldi,41.0807,-74.1683,New Jersey,9,138.0,138.0
5208,Sherwin,41.0629,-74.2185,New Jersey,9,138.0,138.0
5209,Fair Lawn,40.9543,-74.1318,New Jersey,9,138.0,138.0
5210,M-38,40.8547,-74.1289,New Jersey,9,138.0,138.0
5211,Rittenhouse,40.9753,-73.9965,New Jersey,9,138.0,138.0
5212,Manor,40.9864,-74.1037,New Jersey,9,138.0,138.0
5213,Cal Water,40.8618,-73.9621,New Jersey,9,138.0,138.0
5214,Loch Mirror,40.9729,-74.0199,New Jersey,9,500.0,138.0
5215,Mayview,40.9454,-74.057,New Jersey,9,138.0,138.0
5216,Mcclellan-Bell,40.8421,-73.9817,New Jersey,9,138.0,138.0
5217,Ochoa,40.9255,-73.9191,New Jersey,9,138.0,138.0
5220,El Camino Tap,41.0136,-74.1763,New Jersey,9,138.0,138.0
5221,Batavia,41.0055,-73.9824,New Jersey,9,138.0,138.0
5222,Haworth Water Treatment Plant,40.9478,-74.0005,New Jersey,9,138.0,138.0
5223,Horsetooth Tap,40.0956,-74.6159,New Jersey,9,138.0,138.0
5224,Oakland X,39.9716,-74.9163,New Jersey,9,138.0,138.0
5225,Gibsonia,40.074,-74.9913,New Jersey,9,138.0,138.0
5226,Englewood,40.0196,-74.635,New Jersey,9,345.0,138.0
5227,Moscow South West Station,40.1004,-74.7263,New Jersey,9,138.0,138.0
5228,Esquimalt,39.8771,-74.4575,New Jersey,9,138.0,138.0
5229,Inland,39.9066,-74.5779,New Jersey,9,345.0,138.0
5230,Upper Salmon Falls,39.971,-74.5128,New Jersey,9,138.0,138.0
5231,Casa Grande,39.9248,-74.5601,New Jersey,9,138.0,138.0
5232,Bustleton,40.0852,-74.8037,New Jersey,9,138.0,138.0
5233,Maricopa,40.0185,-74.8163,New Jersey,9,138.0,138.0
5234,Behrman,40.0551,-74.7734,New Jersey,9,138.0,138.0
5235,Mandalay,40.038,-74.7052,New Jersey,9,138.0,138.0
5236,Del Bac,39.898,-74.5192,New Jersey,9,138.0,138.0
5237,Mount Laurel,39.9631,-74.8524,New Jersey,9,345.0,138.0
5238,Brownstown,40.0242,-74.76,New Jersey,9,138.0,138.0
5239,Tomac,39.8557,-74.9331,New Jersey,9,345.0,1.0
5240,University Wps,39.8893,-74.9429,New Jersey,9,138.0,138.0
5241,New Freedom,39.7546,-74.9573,New Jersey,9,138.0,138.0
5242,Mccree,39.7867,-74.8581,New Jersey,9,138.0,138.0
5243,Jackson Square,39.8537,-74.9482,New Jersey,9,138.0,138.0
5244,Border,39.9093,-74.9117,New Jersey,9,138.0,138.0
5245,Prospect,39.8692,-74.7462,New Jersey,9,138.0,138.0
5246,Filbert,39.8301,-74.8122,New Jersey,9,138.0,138.0
5247,Wilmot,39.8581,-74.8973,New Jersey,9,138.0,138.0
5248,La Crosse,39.9708,-74.969,New Jersey,9,138.0,138.0
5249,Serramonte,40.0029,-74.865,New Jersey,9,138.0,138.0
5250,Tesla,40.0021,-74.8091,New Jersey,9,138.0,138.0
5251,Clayben,40.074,-74.7568,New Jersey,9,138.0,138.0
5252,Bearden,39.9812,-74.7085,New Jersey,9,138.0,138.0
5253,Greenwood,39.9242,-74.9589,New Jersey,9,138.0,138.0
5254,Marlton,39.8942,-74.917,New Jersey,9,138.0,138.0
5255,Lumberton,39.9369,-74.8432,New Jersey,9,138.0,138.0
5256,Levittown,40.0266,-74.9078,New Jersey,9,138.0,138.0
5257,North Tower,39.8319,-74.6417,New Jersey,9,138.0,138.0
5258,Henkle Street,39.9135,-74.7159,New Jersey,9,138.0,138.0
5259,Eddington,40.0807,-74.933,New Jersey,9,138.0,138.0
5260,Atalaya 7303,40.0249,-74.9373,New Jersey,9,138.0,138.0
5261,Cinnaminson,40.0008,-74.9628,New Jersey,9,138.0,138.0
5262,Burlington,40.0722,-74.8731,New Jersey,9,138.0,138.0
5263,Corinth,39.9965,-75.0078,New Jersey,9,138.0,138.0
5264,Kuser Road,40.2064,-74.6891,New Jersey,9,138.0,138.0
5265,Lawrence Sw,40.271,-74.7518,New Jersey,9,138.0,138.0
5266,Yardville,40.1806,-74.6606,New Jersey,9,138.0,138.0
5267,Casaloma,40.221,-74.6288,New Jersey,9,138.0,138.0
5269,Pantego Distribution,39.5244,-74.3147,New Jersey,9,345.0,138.0
5270,Teasley,39.5891,-74.4252,New Jersey,9,138.0,138.0
5271,Seminole Fl,39.5976,-74.3839,New Jersey,9,138.0,138.0
5272,Tenth St,39.794,-74.6715,New Jersey,9,138.0,138.0
5273,Twin Lakes,39.9545,-74.6564,New Jersey,9,138.0,138.0
5274,Medford,39.8939,-74.787,New Jersey,9,138.0,138.0
5275,Camosun,39.8284,-74.7861,New Jersey,9,138.0,138.0
5276,Dunvale,40.072,-74.9148,New Jersey,9,138.0,138.0
5277,Parks,40.0456,-74.8481,New Jersey,9,138.0,138.0
5278,Malverne,40.0644,-74.8482,New Jersey,9,138.0,138.0
5279,Jemez Jmec,40.1236,-74.5346,New Jersey,9,138.0,138.0
5280,Sacajawea,40.0295,-74.5847,New Jersey,9,138.0,138.0
5281,Merrill,39.6337,-74.8699,New Jersey,9,138.0,138.0
5282,White River,39.7081,-74.9062,New Jersey,9,138.0,138.0
5283,Country Club 2 Tap,39.8301,-74.9509,New Jersey,9,138.0,138.0
5284,Sickler,39.7256,-75.0169,New Jersey,9,138.0,138.0
5285,Bison,39.8636,-75.0164,New Jersey,9,138.0,138.0
5286,Mcclellan Pump,39.7547,-75.042,New Jersey,9,138.0,138.0
5287,Moab Salt,39.8345,-75.0477,New Jersey,9,138.0,138.0
5288,Mercerwood,39.9551,-75.1788,New Jersey,9,138.0,138.0
5289,South Beach,39.9336,-75.1058,New Jersey,9,138.0,138.0
5290,Solstice,39.9862,-75.203,New Jersey,9,138.0,138.0
5291,East Campus,39.9569,-75.1095,New Jersey,9,138.0,138.0
5292,Mill Creek Generating Station,39.9288,-75.0764,New Jersey,9,138.0,138.0
5293,Gloucester,39.901,-75.1022,New Jersey,9,138.0,138.0
5294,Waneeta,40.0125,-75.0948,New Jersey,9,138.0,138.0
5295,Dunbar,39.8854,-75.0741,New Jersey,9,138.0,138.0
5296,Hazlehurst,40.05,-75.0219,New Jersey,9,138.0,138.0
5297,Hell Creek,39.8956,-75.0029,New Jersey,9,138.0,138.0
5298,Framingham,39.9472,-75.0275,New Jersey,9,138.0,138.0
5299,Dillion,39.8578,-74.9831,New Jersey,9,138.0,138.0
5300,Centralf,39.8962,-74.958,New Jersey,9,138.0,138.0
5301,Vincent,39.9489,-74.9938,New Jersey,9,138.0,138.0
5302,Shell Los Angeles,39.8375,-75.1092,New Jersey,9,138.0,138.0
5303,Westplan,39.7864,-75.0479,New Jersey,9,138.0,138.0
5304,Windhub,39.8832,-74.9818,New Jersey,9,138.0,138.0
5305,Florida Avenue,39.8824,-75.0539,New Jersey,9,138.0,138.0
5306,Mathewson,39.7661,-74.9325,New Jersey,9,500.0,138.0
5307,Beaver Brook,39.857,-75.0678,New Jersey,9,138.0,138.0
5308,Wayne Junction,40.0274,-75.15,New Jersey,9,138.0,138.0
5309,Rockport,40.009,-75.0435,New Jersey,9,138.0,138.0
5310,La Parguera 6603,39.9806,-75.1013,New Jersey,9,138.0,138.0
5311,Murray,39.9771,-75.0607,New Jersey,9,138.0,138.0
5312,Crows Landing,39.9091,-75.0357,New Jersey,9,138.0,138.0
5313,Dexter,39.9315,-75.1551,New Jersey,9,138.0,138.0
5314,Great Neck,40.0736,-75.0712,New Jersey,9,138.0,138.0
5315,Pine Hill,39.7935,-74.9907,New Jersey,9,138.0,138.0
5316,Hawkins,39.7821,-74.9966,New Jersey,9,138.0,138.0
5317,Silver Lake,39.8016,-74.971,New Jersey,9,138.0,138.0
5318,Msc,39.7944,-75.024,New Jersey,9,345.0,138.0
5319,Foote,39.7508,-74.9127,New Jersey,9,138.0,138.0
5320,Cartanza,39.8289,-74.9966,New Jersey,9,138.0,138.0
5321,Seaway Sw,39.8792,-74.9052,New Jersey,9,138.0,138.0
5322,Fairview,39.9041,-75.0516,New Jersey,9,138.0,138.0
5323,East Grangeville,39.7902,-74.9334,New Jersey,9,138.0,138.0
5328,Trigen St. Louis,39.1328,-74.8182,New Jersey,9,138.0,138.0
5329,Ebenezer,39.2141,-74.8935,New Jersey,9,138.0,138.0
5330,Floresville,39.2459,-74.6254,New Jersey,9,138.0,138.0
5331,Fossil Creek,39.2522,-74.6888,New Jersey,9,138.0,138.0
5332,Dead Head,39.1096,-74.8837,New Jersey,9,138.0,138.0
5333,Ceip,39.0713,-74.8488,New Jersey,9,138.0,138.0
5335,Annadale,39.033,-74.771,New Jersey,9,138.0,138.0
5336,Markland,39.016,-74.7906,New Jersey,9,138.0,138.0
5337,Blue River,38.9716,-74.8293,New Jersey,9,138.0,138.0
5338,Wewahootee,39.4776,-75.3446,New Jersey,9,138.0,138.0
5339,Fairdale,39.4229,-75.2823,New Jersey,9,138.0,138.0
5340,Charleston,39.4376,-75.1623,New Jersey,9,138.0,138.0
5341,Alabaster,39.4536,-75.2698,New Jersey,9,138.0,138.0
5342,Clarkson Street,39.3945,-75.2537,New Jersey,9,138.0,138.0
5343,Debois,39.2992,-75.2474,New Jersey,9,138.0,138.0
5344,Torrence,39.5154,-75.2326,New Jersey,9,138.0,138.0
5345,Upper Pittsgrove,39.5313,-75.2046,New Jersey,9,138.0,138.0
5346,Midsun,39.2914,-74.9719,New Jersey,9,138.0,138.0
5347,Patton,39.3964,-75.0608,New Jersey,9,138.0,138.0
5348,White Mt. Radio,39.4037,-75.0239,New Jersey,9,138.0,138.0
5349,Zion Hill,39.3193,-74.9882,New Jersey,9,138.0,138.0
5350,Ravendale,39.2382,-75.1134,New Jersey,9,138.0,138.0
5351,Chattahoochee Energy Facility,39.4243,-74.9029,New Jersey,9,138.0,138.0
5352,South Beaver Dam,39.4523,-74.9387,New Jersey,9,138.0,138.0
5353,Unioin Station,39.3715,-74.9348,New Jersey,9,138.0,138.0
5354,Artesian,40.8143,-74.1291,New Jersey,9,138.0,138.0
5355,Adams St,40.7885,-74.1763,New Jersey,9,138.0,138.0
5356,Greenland,40.784,-74.076,New Jersey,9,138.0,138.0
5357,Johnnycake,40.8281,-74.2578,New Jersey,9,138.0,138.0
5358,Cedar Grove,40.8517,-74.2185,New Jersey,9,138.0,138.0
5359,Athenia,40.8648,-74.1494,New Jersey,9,138.0,138.0
5360,Oleta,40.8831,-74.187,New Jersey,9,138.0,138.0
5361,Playas Tap2,40.9074,-74.3074,New Jersey,9,138.0,138.0
5362,Federal Square,40.7232,-74.1738,New Jersey,9,138.0,138.0
5363,Stanley Terrace,40.7188,-74.2666,New Jersey,9,138.0,138.0
5364,Magnolia 1708,40.7752,-74.2243,New Jersey,9,138.0,138.0
5365,Hilltop Alte,40.8032,-74.1995,New Jersey,9,138.0,138.0
5366,Belleville,40.8075,-74.1547,New Jersey,9,138.0,138.0
5367,Crawfordsville Power Plant,40.6289,-74.2598,New Jersey,9,345.0,138.0
5368,Emigration,40.6794,-74.1933,New Jersey,9,138.0,138.0
5369,Beaver Dam 3Rd St,40.6596,-74.2435,New Jersey,9,138.0,138.0
5370,Mt Poso,40.7805,-74.304,New Jersey,9,138.0,138.0
5371,Whippany,40.8029,-74.3697,New Jersey,9,138.0,138.0
5372,Laurel Ave,40.811,-74.2954,New Jersey,9,345.0,138.0
5373,Multitrade Of Pittsylvania Lp,40.8376,-74.1941,New Jersey,9,138.0,138.0
5374,Veve Calzada 2002,40.8309,-74.2986,New Jersey,9,138.0,138.0
5375,Miller St,40.7138,-74.1906,New Jersey,9,138.0,138.0
5376,Turnpike,40.7652,-74.126,New Jersey,9,138.0,138.0
5377,Marion Drive,40.7906,-74.2617,New Jersey,9,138.0,138.0
5378,Wasco,40.8208,-74.1089,New Jersey,9,138.0,138.0
5379,Hudson,40.777,-74.1764,New Jersey,9,138.0,138.0
5380,Stone,40.6908,-74.1583,New Jersey,9,138.0,138.0
5381,46Th Street,40.752,-74.1321,New Jersey,9,138.0,138.0
5382,Nesbit Tap,40.7219,-74.2575,New Jersey,9,138.0,138.0
5383,Highway 22,40.662,-74.1566,New Jersey,9,138.0,138.0
5384,Spadra,40.8599,-74.1805,New Jersey,9,138.0,138.0
5385,Inman,40.6993,-74.1827,New Jersey,9,138.0,138.0
5386,Blanchard,40.7901,-74.2194,New Jersey,9,138.0,138.0
5387,Doremus Place,40.6999,-74.2352,New Jersey,9,138.0,138.0
5388,Brown,40.8214,-74.2288,New Jersey,9,138.0,138.0
5389,Jeffersonville Kentucky Avenue,40.7079,-74.2113,New Jersey,9,138.0,138.0
5390,Mjmeuc Generating Station 1,40.8015,-74.2298,New Jersey,9,138.0,138.0
5391,Little York,40.6644,-74.2252,New Jersey,9,138.0,138.0
5392,Cook Road,40.8072,-74.1746,New Jersey,9,138.0,138.0
5393,Oleum,40.7535,-74.3061,New Jersey,9,138.0,138.0
5394,Swaggertown,40.7,-74.3527,New Jersey,9,138.0,138.0
5395,Echo,40.7643,-74.4092,New Jersey,9,138.0,138.0
5396,Station E Toluca,40.7104,-74.3263,New Jersey,9,138.0,138.0
5397,Mohave,40.6727,-74.3026,New Jersey,9,138.0,138.0
5398,Flora East,40.7445,-74.2924,New Jersey,9,138.0,138.0
5399,Aldene,40.6529,-74.2733,New Jersey,9,138.0,138.0
5400,Lyons,40.739,-74.2392,New Jersey,9,138.0,138.0
5401,Audobon,40.9331,-74.3156,New Jersey,9,345.0,1.0
5402,Keo,40.6835,-74.1469,New Jersey,9,138.0,138.0
5403,White Rock,40.7892,-74.2715,New Jersey,9,138.0,138.0
5404,West Orange,40.7826,-74.2356,New Jersey,9,138.0,138.0
5405,Everglades City,39.6098,-75.0589,New Jersey,9,138.0,138.0
5406,Medicine Lodge,39.6408,-75.0483,New Jersey,9,138.0,138.0
5407,Harding,39.6353,-74.9941,New Jersey,9,138.0,138.0
5408,Browns Point,39.8741,-75.3086,New Jersey,9,138.0,138.0
5409,Stadium,39.6553,-75.1518,New Jersey,9,138.0,138.0
5410,Gainesville Renewable Energy Center,39.7132,-75.2233,New Jersey,9,138.0,138.0
5411,Petaluma Sta C,39.6701,-75.0857,New Jersey,9,345.0,138.0
5412,Darbyville,39.8393,-75.2112,New Jersey,9,138.0,138.0
5413,Grayson,39.7962,-75.1536,New Jersey,9,138.0,1.0
5414,Zebra,39.6052,-75.2111,New Jersey,9,138.0,138.0
5415,Orchard Station,39.6091,-75.2416,New Jersey,9,138.0,138.0
5416,Kramer,39.8905,-75.2409,New Jersey,9,138.0,138.0
5417,Wrightwood,39.7398,-75.1886,New Jersey,9,138.0,138.0
5418,Woods,39.7606,-75.1117,New Jersey,9,138.0,138.0
5419,Mink Street,39.7733,-75.1895,New Jersey,9,138.0,138.0
5420,Petenwell,39.7496,-75.1145,New Jersey,9,138.0,138.0
5421,Sandune,39.6935,-75.2805,New Jersey,9,138.0,138.0
5422,South Baltimore,39.7372,-75.2671,New Jersey,9,138.0,138.0
5423,Fitch Road,39.7579,-75.305,New Jersey,9,138.0,138.0
5424,Azusa,39.6882,-75.3578,New Jersey,9,138.0,138.0
5425,West Lima,39.7651,-75.2259,New Jersey,9,138.0,138.0
5426,Pike City,39.8842,-75.1704,New Jersey,9,138.0,138.0
5427,Decordova,39.7776,-75.1308,New Jersey,9,345.0,138.0
5428,Deptford,39.8444,-75.135,New Jersey,9,138.0,138.0
5429,Elm Street,40.6968,-74.121,New Jersey,9,138.0,138.0
5430,Willow Glen,40.7699,-74.1165,New Jersey,9,138.0,138.0
5434,Cottonwood,40.7304,-74.07,New Jersey,9,138.0,138.0
5440,Newark Bay Cogeneration Partnership Lp,40.7183,-74.1348,New Jersey,9,138.0,138.0
5441,Channelview Cogen,40.7903,-74.0564,New Jersey,9,138.0,138.0
5442,Live Oak,40.7063,-74.0801,New Jersey,9,138.0,138.0
5444,Clay Street,40.7516,-74.1711,New Jersey,9,138.0,138.0
5445,Bayonne Mua- Leitner-Poma Wind Turbine,40.6522,-74.127,New Jersey,9,138.0,138.0
5446,North Avenue,40.6615,-74.1742,New Jersey,9,138.0,138.0
5447,Milaca,40.6888,-74.0617,New Jersey,9,138.0,138.0
5448,Marblehead North,40.7526,-74.0855,New Jersey,9,138.0,138.0
5449,Wolfcamp Tap,40.8137,-73.9918,New Jersey,9,138.0,138.0
5450,Dam Heights,40.8352,-74.1388,New Jersey,9,138.0,138.0
5451,Lea Co. Waits,40.7475,-74.0326,New Jersey,9,138.0,138.0
5452,Santa Ana 9103,40.7595,-74.1038,New Jersey,9,138.0,138.0
5453,Mianus,40.8319,-73.9612,New Jersey,9,138.0,138.0
5454,Georgia,40.6657,-74.0696,New Jersey,9,138.0,138.0
5455,Roxboro Plant Station,40.8325,-74.0911,New Jersey,9,138.0,138.0
