project_id,study_date,n_facilities,cost_alloc_total,cost_per_kw,n_queue_ahead
Q12-0125,2013-05-15,15,49831000.0,98.55814873417721,104
Q11-0047,2013-06-15,0,0.0,0.0,37
Q11-0072,2013-06-15,7,14372000.0,78.44978165938865,57
Q11-0083,2013-06-15,3,5317000.0,47.38859180035651,66
Q11-0087,2013-06-15,8,18956000.0,172.48407643312103,71
Q12-0096,2013-06-15,2,86000.0,0.8309178743961353,79
Q12-0110,2013-06-15,0,0.0,0.0,91
Q12-0134,2013-06-15,11,29642000.0,140.28395646000948,111
Q11-0055,2013-07-15,3,75356000.0,89.28436018957346,43
Q11-0057,2013-07-15,0,0.0,0.0,45
Q11-0088,2013-08-15,4,4810000.0,6.119592875318066,69
Q12-0128,2013-08-15,19,66827000.0,44.55133333333333,101
Q12-0139,2013-08-15,0,0.0,0.0,108
Q12-0149,2013-08-15,0,0.0,0.0,119
Q12-0161,2013-08-15,8,13848000.0,101.97349042709867,130
Q12-0164,2013-08-15,20,160606000.0,395.0947109471095,133
Q11-0058,2013-09-15,7,47062000.0,126.07018483793196,43
Q11-0065,2013-09-15,2,3150000.0,53.20945945945946,49
Q11-0086,2013-09-15,0,0.0,0.0,64
Q12-0158,2013-09-15,7,118670000.0,122.35281987833797,121
Q12-0168,2013-09-15,8,26521000.0,103.35541699142634,131
Q12-0105,2013-10-15,2,6868000.0,38.39016210173281,77
Q12-0107,2013-10-15,8,8060000.0,107.89825970548863,80
Q12-0138,2013-10-15,1,147000.0,1.7458432304038005,103
Q12-0189,2013-10-15,25,185520000.0,546.1289372976155,150
Q11-0085,2013-11-15,11,42457000.0,245.13279445727483,60
Q12-0093,2013-11-15,4,7575000.0,75.5234297108674,67
Q12-0109,2013-11-15,8,17753000.0,77.76171703898379,79
Q12-0133,2013-11-15,1,1340000.0,11.66231505657093,95
Q12-0162,2013-11-15,5,21289000.0,52.230127576054954,122
Q12-0098,2013-12-15,3,20883000.0,118.3843537414966,71
Q12-0148,2013-12-15,0,0.0,0.0,109
Q12-0165,2013-12-15,1,20827000.0,62.4310551558753,125
Q12-0177,2013-12-15,13,72723000.0,361.8059701492537,137
Q12-0094,2014-01-15,4,1161000.0,7.6684280052840155,66
Q12-0115,2014-01-15,20,81006000.0,473.719298245614,80
Q12-0117,2014-01-15,7,58688000.0,147.30923694779116,82
Q12-0126,2014-01-15,4,3403000.0,42.5375,89
Q12-0170,2014-01-15,26,34526000.0,185.6236559139785,127
Q12-0171,2014-01-15,25,165583000.0,296.95659971305594,129
Q12-0174,2014-01-15,17,74947000.0,62.70665997322624,131
Q12-0178,2014-01-15,6,10338000.0,62.730582524271846,136
Q12-0179,2014-01-15,25,158347000.0,677.2754491017964,137
Q12-0181,2014-01-15,3,799000.0,6.0256410256410255,139
Q13-0203,2014-01-15,17,19431000.0,179.5841035120148,158
Q12-0116,2014-02-15,1,8511000.0,59.186369958275385,81
Q12-0146,2014-02-15,11,26946000.0,449.1,104
Q12-0147,2014-02-15,2,1440000.0,24.78485370051635,106
Q12-0154,2014-02-15,4,1950000.0,9.794073329984933,113
Q12-0167,2014-02-15,12,4513000.0,55.03658536585366,124
Q13-0191,2014-02-15,5,19758000.0,53.31354560172693,146
Q13-0232,2014-02-15,25,95509000.0,484.08008109477953,186
Q12-0097,2014-03-15,1,685000.0,1.6905231984205331,64
Q12-0135,2014-03-15,20,5509000.0,26.096636665087637,91
Q12-0153,2014-03-15,15,50838000.0,93.97042513863217,108
Q12-0159,2014-03-15,12,8771000.0,162.72727272727272,113
Q13-0202,2014-03-15,25,239826000.0,837.6737687740133,151
Q12-0106,2014-04-15,0,0.0,0.0,70
Q12-0120,2014-04-15,0,0.0,0.0,81
Q12-0157,2014-04-15,10,93306000.0,375.024115755627,110
Q12-0173,2014-04-15,4,15278000.0,39.224646983311935,125
Q13-0204,2014-04-15,25,44594000.0,247.88215675375207,153
Q13-0215,2014-04-15,25,21982000.0,363.3388429752066,163
Q13-0230,2014-04-15,25,54753000.0,213.87890625,178
Q12-0124,2014-05-15,1,3271000.0,23.132956152758133,81
Q12-0127,2014-05-15,1,25280000.0,76.55966081162931,84
Q12-0136,2014-05-15,19,161001000.0,286.47864768683274,90
Q12-0144,2014-05-15,7,9164000.0,54.064896755162245,97
Q13-0206,2014-05-15,25,16850000.0,175.52083333333334,151
Q12-0130,2014-06-15,1,46000.0,0.4717948717948718,86
Q12-0137,2014-06-15,17,33681000.0,319.8575498575499,91
Q12-0140,2014-06-15,8,57080000.0,278.84709330727895,94
Q12-0151,2014-06-15,0,0.0,0.0,103
Q12-0152,2014-06-15,6,26083000.0,77.97608370702541,104
Q12-0176,2014-06-15,1,595000.0,4.974916387959866,125
Q13-0200,2014-06-15,14,4451000.0,18.561301084236863,146
Q13-0213,2014-06-15,4,3994000.0,38.739088263821536,158
Q13-0229,2014-06-15,18,11495000.0,107.6310861423221,174
Q13-0250,2014-06-15,25,205457000.0,446.5485763964356,195
Q13-0260,2014-06-15,3,2632000.0,13.219487694625816,204
Q12-0145,2014-07-15,25,149856000.0,111.1938858796468,96
Q13-0211,2014-07-15,12,14927000.0,58.12694704049844,150
Q13-0231,2014-07-15,7,3966000.0,29.954682779456192,171
Q13-0261,2014-07-15,25,87564000.0,337.04387990762126,200
Q12-0142,2014-08-15,25,142966000.0,190.3675099866844,92
Q12-0143,2014-08-15,14,38776000.0,38.221784130113356,93
Q12-0156,2014-08-15,0,0.0,0.0,104
Q12-0166,2014-08-15,9,34962000.0,85.92283116244778,112
Q12-0169,2014-08-15,4,8085000.0,58.92857142857143,114
Q12-0180,2014-08-15,25,23135000.0,199.61173425366695,124
Q12-0190,2014-08-15,23,51466000.0,42.44618556701031,131
Q13-0195,2014-08-15,25,106164000.0,72.92986192209933,136
Q13-0209,2014-08-15,19,20907000.0,281.3862718707941,146
Q13-0212,2014-08-15,17,19511000.0,409.0356394129979,150
Q13-0216,2014-08-15,47,75706000.0,1081.5142857142857,154
Q13-0242,2014-08-15,7,27000.0,0.7086614173228346,179
Q13-0248,2014-08-15,1,1430000.0,9.55243820975284,184
Q12-0150,2014-09-15,1,599000.0,1.038848421782865,94
Q12-0182,2014-09-15,3,3002000.0,12.508333333333333,120
Q13-0194,2014-09-15,1,198000.0,1.0891089108910892,128
Q13-0197,2014-09-15,13,14052000.0,76.49428415895481,131
Q13-0201,2014-09-15,14,31281000.0,277.8063943161634,135
Q13-0214,2014-09-15,0,0.0,0.0,146
Q13-0268,2014-09-15,7,7464000.0,34.03556771545828,194
Q13-0281,2014-09-15,19,2510000.0,22.153574580759045,205
Q13-0282,2014-09-15,7,16687000.0,218.98950131233596,206
Q13-0289,2014-09-15,12,70447000.0,94.814266487214,213
Q12-0163,2014-10-15,25,35969000.0,146.21544715447155,103
Q12-0175,2014-10-15,25,22356000.0,234.58551941238196,111
Q12-0185,2014-10-15,4,5102000.0,138.6413043478261,120
Q13-0221,2014-10-15,0,0.0,0.0,151
Q13-0223,2014-10-15,0,0.0,0.0,153
Q13-0258,2014-10-15,15,3810000.0,124.50980392156863,185
Q13-0278,2014-10-15,15,146390000.0,912.6558603491272,201
Q13-0294,2014-10-15,25,10502000.0,180.13722126929673,216
Q12-0188,2014-11-15,10,4386000.0,28.722986247544203,121
Q13-0207,2014-11-15,0,0.0,0.0,136
Q13-0224,2014-11-15,7,492000.0,25.36082474226804,151
Q13-0227,2014-11-15,11,60821000.0,328.58454889249055,154
Q13-0238,2014-11-15,3,15083000.0,22.88423607950235,164
Q13-0295,2014-11-15,15,69224000.0,129.10108168593808,214
Q12-0172,2014-12-15,12,34733000.0,93.7209929843497,106
Q13-0192,2014-12-15,3,10277000.0,53.303941908713696,122
Q13-0193,2014-12-15,16,44151000.0,180.8725931995084,123
Q13-0228,2014-12-15,0,0.0,0.0,152
Q13-0244,2014-12-15,1,1150000.0,3.5703197764669357,167
Q13-0247,2014-12-15,14,22713000.0,90.13095238095238,169
Q13-0218,2015-01-15,0,0.0,0.0,140
Q13-0241,2015-01-15,8,9144000.0,23.404146403890454,163
Q13-0243,2015-01-15,1,272000.0,8.88888888888889,165
Q13-0263,2015-01-15,3,262000.0,9.88679245283019,182
Q13-0276,2015-01-15,17,3562000.0,43.86699507389162,191
Q13-0285,2015-01-15,8,1056000.0,16.923076923076923,199
Q12-0186,2015-02-15,21,32008000.0,57.599424149721074,112
Q12-0187,2015-02-15,3,7903000.0,27.102194787379972,113
Q13-0208,2015-02-15,15,56578000.0,138.60362567368938,128
Q13-0219,2015-02-15,7,17487000.0,106.56307129798903,136
Q13-0235,2015-02-15,11,107373000.0,71.582,151
Q13-0236,2015-02-15,4,22398000.0,46.20049504950495,152
Q13-0293,2015-02-15,20,15788000.0,62.62594208647362,199
Q14-0307,2015-02-15,10,2362000.0,50.14861995753716,213
Q13-0198,2015-03-15,5,10387000.0,72.89122807017544,119
Q13-0199,2015-03-15,0,0.0,0.0,120
Q13-0210,2015-03-15,6,35416000.0,333.170272812794,128
Q13-0222,2015-03-15,10,50190000.0,752.4737631184407,136
Q13-0225,2015-03-15,20,87090000.0,177.37270875763747,139
Q14-0319,2015-03-15,0,0.0,0.0,221
Q14-0327,2015-03-15,5,4160000.0,32.80757097791798,229
Q13-0220,2015-04-15,1,1374000.0,15.01639344262295,128
Q13-0226,2015-04-15,0,0.0,0.0,134
Q13-0233,2015-04-15,14,31499000.0,70.43604651162791,141
Q13-0239,2015-04-15,3,7926000.0,32.81987577639752,146
Q13-0253,2015-04-15,9,22407000.0,50.19489247311828,158
Q13-0256,2015-04-15,23,73655000.0,128.05111265646732,161
Q13-0274,2015-04-15,0,0.0,0.0,173
Q13-0275,2015-04-15,25,221620000.0,147.74666666666667,174
Q13-0284,2015-04-15,11,77294000.0,1937.1929824561403,182
Q14-0304,2015-04-15,1,486000.0,4.615384615384615,200
Q14-0305,2015-04-15,2,1606000.0,2.6003886010362693,201
Q13-0217,2015-05-15,0,0.0,0.0,117
Q13-0237,2015-05-15,12,101919000.0,117.68937644341801,135
Q13-0245,2015-05-15,0,0.0,0.0,144
Q13-0249,2015-05-15,6,8362000.0,15.195347992004361,147
Q13-0283,2015-05-15,1,134000.0,2.4408014571948997,173
Q13-0287,2015-05-15,0,0.0,0.0,177
Q14-0301,2015-05-15,13,18476000.0,110.63473053892216,189
Q14-0313,2015-05-15,16,43879000.0,728.8870431893688,201
Q14-0324,2015-05-15,0,0.0,0.0,209
Q14-0336,2015-05-15,0,0.0,0.0,220
Q14-0339,2015-05-15,25,122804000.0,101.70103519668737,223
Q14-0341,2015-05-15,6,10774000.0,47.02749890877346,224
Q14-0352,2015-05-15,1,186000.0,1.1574362165525824,234
Q13-0240,2015-06-15,0,0.0,0.0,137
Q13-0251,2015-06-15,1,787000.0,5.908408408408408,146
Q13-0272,2015-06-15,0,0.0,0.0,162
Q13-0279,2015-06-15,1,8793000.0,68.96470588235294,168
Q13-0300,2015-06-15,4,12158000.0,41.25551408211741,185
Q14-0302,2015-06-15,11,33604000.0,146.42265795206973,188
Q14-0303,2015-06-15,2,10022000.0,35.818441744102934,189
Q14-0328,2015-06-15,0,0.0,0.0,211
Q13-0252,2015-07-15,0,0.0,0.0,143
Q13-0264,2015-07-15,17,36821000.0,167.21616712079927,154
Q13-0290,2015-07-15,4,5001000.0,21.92459447610697,174
Q14-0306,2015-07-15,4,11113000.0,95.80172413793103,188
Q14-0335,2015-07-15,0,0.0,0.0,213
Q14-0343,2015-07-15,3,138000.0,5.75,220
Q13-0255,2015-08-15,1,5351000.0,16.784818067754077,140
Q13-0277,2015-08-15,1,85000.0,2.5,156
Q13-0286,2015-08-15,3,5944000.0,52.41622574955908,163
Q13-0292,2015-08-15,3,21527000.0,55.339331619537276,168
Q13-0297,2015-08-15,7,54890000.0,58.5930828351836,172
Q13-0299,2015-08-15,4,8968000.0,53.28579916815211,174
Q14-0318,2015-08-15,17,9324000.0,58.23860087445347,189
Q14-0325,2015-08-15,1,161000.0,0.973397823458283,196
Q13-0254,2015-09-15,0,0.0,0.0,136
Q13-0257,2015-09-15,20,62941000.0,309.44444444444446,139
Q13-0259,2015-09-15,0,0.0,0.0,141
Q13-0265,2015-09-15,7,26461000.0,155.6529411764706,144
Q14-0308,2015-09-15,2,1338000.0,44.899328859060404,178
Q14-0326,2015-09-15,3,1422000.0,6.9501466275659824,193
Q14-0348,2015-09-15,3,372000.0,3.5260663507109005,212
Q14-0363,2015-09-15,0,0.0,0.0,226
Q14-0370,2015-09-15,25,34714000.0,62.37915543575921,232
Q14-0376,2015-09-15,13,21289000.0,92.9650655021834,238
Q14-0387,2015-09-15,1,3813000.0,11.710687960687961,248
Q14-0395,2015-09-15,11,16697000.0,68.85360824742268,256
Q13-0288,2015-10-15,1,3074000.0,18.189349112426036,154
Q14-0312,2015-10-15,25,134024000.0,118.68933758413036,173
Q14-0314,2015-10-15,3,1312000.0,9.291784702549576,175
Q14-0320,2015-10-15,3,1863000.0,10.645714285714286,178
Q14-0332,2015-10-15,0,0.0,0.0,188
Q14-0347,2015-10-15,2,766000.0,8.635851183765501,201
Q14-0362,2015-10-15,17,15190000.0,51.43921435827971,215
Q14-0377,2015-10-15,25,30310000.0,109.2645998558039,229
Q14-0386,2015-10-15,8,9060000.0,37.22267871815941,237
Q14-0391,2015-10-15,17,5967000.0,45.9,241
Q13-0269,2015-11-15,24,142321000.0,173.47757191613846,137
Q13-0296,2015-11-15,16,65184000.0,82.94185010815626,155
Q14-0310,2015-11-15,22,111390000.0,116.05542821421129,166
Q14-0321,2015-11-15,6,34438000.0,216.04767879548305,174
Q14-0323,2015-11-15,0,0.0,0.0,175
Q14-0373,2015-11-15,25,7176000.0,75.3781512605042,218
Q14-0381,2015-11-15,18,3415000.0,69.26977687626776,228
Q14-0382,2015-11-15,1,925000.0,2.6603393730227207,229
Q14-0384,2015-11-15,22,27546000.0,58.934531450577666,231
Q13-0298,2015-12-15,0,0.0,0.0,152
Q14-0334,2015-12-15,1,1432000.0,8.513674197384066,180
Q14-0337,2015-12-15,18,2665000.0,53.3,183
Q14-0398,2015-12-15,8,44084000.0,273.9838408949658,237
Q14-0403,2015-12-15,5,1292000.0,14.833524684270953,240
Q14-0411,2015-12-15,2,599000.0,13.370535714285714,248
Q15-0437,2015-12-15,25,49397000.0,251.51221995926682,272
Q14-0361,2016-01-15,0,0.0,0.0,198
Q14-0389,2016-01-15,3,1081000.0,9.383680555555555,223
Q14-0397,2016-01-15,6,26809000.0,190.67567567567568,230
Q14-0309,2016-02-15,1,365000.0,3.456439393939394,152
Q14-0338,2016-02-15,0,0.0,0.0,174
Q14-0353,2016-02-15,18,2046000.0,18.267857142857142,186
Q14-0364,2016-02-15,9,45871000.0,139.2985119951412,195
Q14-0380,2016-02-15,4,626000.0,8.930099857346647,210
Q14-0402,2016-02-15,5,1186000.0,5.4730041532071985,228
Q14-0354,2016-03-15,1,399000.0,1.120157215047726,182
Q14-0357,2016-03-15,0,0.0,0.0,184
Q14-0374,2016-03-15,6,10962000.0,37.14672992206032,196
Q14-0392,2016-03-15,4,6331000.0,21.309323460114438,216
Q14-0412,2016-03-15,2,8643000.0,114.62864721485411,233
Q14-0413,2016-03-15,1,259000.0,1.378392762107504,234
Q15-0431,2016-03-15,7,8462000.0,71.59052453468698,250
Q15-0433,2016-03-15,25,15534000.0,51.098684210526315,252
Q15-0436,2016-03-15,25,168167000.0,112.11133333333333,255
Q15-0447,2016-03-15,6,3608000.0,39.431693989071036,265
Q15-0454,2016-03-15,19,47395000.0,580.8210784313726,271
Q15-0459,2016-03-15,11,9396000.0,35.72623574144487,276
Q14-0311,2016-04-15,3,1487000.0,8.772861356932154,144
Q14-0329,2016-04-15,4,7796000.0,8.964010578360353,155
Q14-0342,2016-04-15,13,10935000.0,36.98004734528238,165
Q14-0346,2016-04-15,1,4609000.0,33.98967551622419,168
Q14-0359,2016-04-15,4,3412000.0,20.5294825511432,178
Q15-0427,2016-04-15,25,16102000.0,183.81278538812785,239
Q15-0439,2016-04-15,4,2272000.0,17.70849571317225,250
Q15-0453,2016-04-15,3,11100000.0,58.20660723649711,262
Q15-0457,2016-04-15,3,1075000.0,9.307359307359308,266
Q14-0331,2016-05-15,8,9610000.0,156.7699836867863,153
Q14-0349,2016-05-15,5,14784000.0,21.44784564050486,167
Q14-0358,2016-05-15,4,4220000.0,22.62734584450402,173
Q14-0360,2016-05-15,3,14054000.0,52.93408662900188,176
Q14-0365,2016-05-15,0,0.0,0.0,181
Q14-0396,2016-05-15,0,0.0,0.0,208
Q14-0414,2016-05-15,2,14398000.0,52.68203439443835,224
Q14-0418,2016-05-15,25,57049000.0,168.43519338647772,226
Q15-0469,2016-05-15,1,13798000.0,187.21845318860244,274
Q15-0482,2016-05-15,25,11865000.0,88.94302848575713,285
Q14-0371,2016-06-15,0,0.0,0.0,177
Q14-0388,2016-06-15,10,1089000.0,13.248175182481752,193
Q14-0390,2016-06-15,0,0.0,0.0,195
Q14-0404,2016-06-15,25,66484000.0,88.57447375432987,206
Q14-0409,2016-06-15,0,0.0,0.0,211
Q15-0480,2016-06-15,25,53575000.0,109.02523402523403,274
Q15-0486,2016-06-15,25,16273000.0,216.68442077230358,280
Q15-0491,2016-06-15,20,7547000.0,35.465225563909776,284
Q15-0509,2016-06-15,36,91014000.0,347.24914154902706,301
Q14-0333,2016-07-15,0,0.0,0.0,143
Q14-0367,2016-07-15,1,169000.0,12.611940298507463,170
Q14-0393,2016-07-15,0,0.0,0.0,194
Q14-0417,2016-07-15,15,79897000.0,379.37796771130104,214
Q15-0428,2016-07-15,20,82621000.0,405.80058939096267,225
Q15-0435,2016-07-15,26,10974000.0,89.80360065466448,231
Q15-0481,2016-07-15,0,0.0,0.0,270
Q15-0490,2016-07-15,2,811000.0,11.47100424328147,278
Q15-0495,2016-07-15,8,10187000.0,33.57613711272248,283
Q14-0344,2016-08-15,11,61712000.0,105.96153846153847,144
Q14-0350,2016-08-15,0,0.0,0.0,149
Q14-0355,2016-08-15,25,147096000.0,136.73173452314558,152
Q14-0368,2016-08-15,2,2179000.0,12.847877358490566,163
Q14-0378,2016-08-15,24,50843000.0,293.04322766570607,171
Q14-0405,2016-08-15,8,8498000.0,33.70884569615232,194
Q14-0406,2016-08-15,11,6373000.0,28.501788908765654,195
Q15-0421,2016-08-15,0,0.0,0.0,209
Q15-0432,2016-08-15,4,80883000.0,74.62908285661561,216
Q15-0455,2016-08-15,21,77326000.0,615.6528662420383,237
Q15-0497,2016-08-15,40,75752000.0,326.51724137931035,274
Q15-0513,2016-08-15,3,1105000.0,6.328751431844215,289
Q14-0375,2016-09-15,0,0.0,0.0,164
Q14-0383,2016-09-15,1,20881000.0,13.920666666666667,170
Q14-0400,2016-09-15,0,0.0,0.0,185
Q15-0423,2016-09-15,1,594000.0,0.9913217623497997,206
Q15-0434,2016-09-15,12,12937000.0,154.7488038277512,214
Q15-0443,2016-09-15,5,1670000.0,11.322033898305085,223
Q15-0461,2016-09-15,19,75367000.0,225.24506873879258,238
Q15-0473,2016-09-15,3,590000.0,3.9098740888005303,247
Q15-0484,2016-09-15,20,112185000.0,418.1326872903466,256
Q14-0372,2016-10-15,9,8433000.0,27.53183153770813,153
Q14-0379,2016-10-15,2,359000.0,4.805890227576975,160
Q14-0410,2016-10-15,0,0.0,0.0,186
Q15-0446,2016-10-15,0,0.0,0.0,217
Q15-0492,2016-10-15,25,38220000.0,85.50335570469798,255
Q15-0496,2016-10-15,12,22595000.0,213.36166194523136,259
Q15-0524,2016-10-15,11,21224000.0,148.00557880055788,285
Q15-0547,2016-10-15,6,4307000.0,23.306277056277057,304
Q14-0407,2016-11-15,14,27637000.0,49.32536141352847,174
Q15-0426,2016-11-15,0,0.0,0.0,191
Q15-0442,2016-11-15,16,169405000.0,401.2434864992894,205
Q15-0483,2016-11-15,5,1770000.0,24.04891304347826,238
Q15-0494,2016-11-15,1,66000.0,0.8038976857490865,247
Q15-0501,2016-11-15,4,2441000.0,9.388461538461538,253
Q15-0535,2016-11-15,4,15059000.0,14.238842662632376,283
Q14-0408,2016-12-15,7,42754000.0,130.74617737003058,170
Q15-0429,2016-12-15,2,420000.0,3.6971830985915495,187
Q15-0438,2016-12-15,1,3233000.0,16.742620403935785,194
Q15-0458,2016-12-15,4,827000.0,10.481622306717364,212
Q15-0460,2016-12-15,0,0.0,0.0,214
Q15-0477,2016-12-15,12,48092000.0,52.13224932249322,228
Q15-0478,2016-12-15,25,38628000.0,109.33484290970846,228
Q15-0485,2016-12-15,1,37697000.0,27.72245918517429,234
Q15-0505,2016-12-15,25,101503000.0,120.8800762176968,251
Q15-0506,2016-12-15,0,0.0,0.0,252
Q15-0520,2016-12-15,19,8885000.0,104.77594339622641,265
Q15-0542,2016-12-15,1,299000.0,1.5989304812834224,284
Q16-0569,2016-12-15,15,118663000.0,413.45993031358887,306
Q16-0577,2016-12-15,17,124446000.0,1278.9928057553957,313
Q14-0419,2017-01-15,0,0.0,0.0,172
Q14-0420,2017-01-15,19,9824000.0,59.57550030321407,172
Q15-0422,2017-01-15,15,16886000.0,171.9551934826884,175
Q15-0424,2017-01-15,25,129993000.0,146.04314122008762,177
Q15-0440,2017-01-15,3,29632000.0,284.64937560038425,189
Q15-0449,2017-01-15,7,870000.0,9.570957095709572,196
Q15-0465,2017-01-15,0,0.0,0.0,210
Q15-0545,2017-01-15,5,3531000.0,50.805755395683455,277
Q15-0560,2017-01-15,7,1175000.0,14.417177914110429,288
Q16-0578,2017-01-15,0,0.0,0.0,305
Q16-0586,2017-01-15,17,100146000.0,1262.875157629256,312
Q16-0590,2017-01-15,18,7572000.0,44.69893742621015,317
Q14-0416,2017-02-15,0,0.0,0.0,164
Q15-0452,2017-02-15,1,6354000.0,24.956794972505893,193
Q15-0471,2017-02-15,0,0.0,0.0,210
Q15-0488,2017-02-15,0,0.0,0.0,222
Q15-0500,2017-02-15,1,11461000.0,35.461014851485146,232
Q15-0508,2017-02-15,0,0.0,0.0,240
Q15-0516,2017-02-15,19,77783000.0,420.44864864864866,247
Q15-0518,2017-02-15,10,2184000.0,29.12,249
Q15-0537,2017-02-15,15,114146000.0,441.5705996131528,265
Q15-0543,2017-02-15,24,54448000.0,228.38926174496643,271
Q16-0567,2017-02-15,24,44783000.0,287.0705128205128,291
Q16-0593,2017-02-15,0,0.0,0.0,315
Q15-0467,2017-03-15,8,16476000.0,46.437429537767756,200
Q15-0470,2017-03-15,25,187833000.0,177.83847756106798,203
Q15-0476,2017-03-15,9,31187000.0,139.16555109326194,208
Q15-0526,2017-03-15,25,174670000.0,436.0209685471792,249
Q15-0531,2017-03-15,23,160455000.0,106.97,253
