sub_id,name,lat,lon,state,zone_id,max_kv,min_kv
811,HIFLD 811,39.23926,-80.303948,,0,138.0,138
812,Oak Mound,39.182387,-80.37495,,0,138.0,138
813,Weston,39.042156,-80.453198,,0,138.0,138
815,Pruntytown,39.198083,-80.062052,,0,138.0,138
816,HIFLD 816,39.057706,-79.968318,,0,138.0,138
817,HIFLD 817,38.929834,-79.878387,,0,138.0,138
818,HIFLD 818,38.575499,-79.840835,,0,138.0,138
820,Bancroft,38.500595,-81.848124,,0,138.0,69
821,Aep South Buffalo,38.594246,-81.990722,,0,138.0,138
822,Lakin,38.967315,-82.084884,,0,69.0,69
823,Gavin,38.965235,-81.93015,,0,138.0,138
824,Sporn,38.912479,-82.130072,,0,345.0,345
825,Cottageville,38.864902,-81.827503,,0,69.0,69
826,Darrah,38.420211,-82.386882,,0,138.0,69
827,HIFLD 827,38.658838,-82.169273,,0,138.0,138
828,Point Pleasant Substation,38.781362,-82.199029,,0,138.0,138
832,Clendenin,38.483818,-81.358234,,0,69.0,69
833,HIFLD 833,38.303689,-80.996109,,0,138.0,138
834,Gilboa,38.304837,-80.914222,,0,138.0,138
835,Powell Mountain,38.399902,-80.800131,,0,138.0,138
836,HIFLD 836,38.591109,-81.027497,,0,138.0,138
837,Sisson Substation,38.538111,-81.641478,,0,138.0,138
838,HIFLD 838,38.439805,-81.810832,,0,138.0,138
839,Turner,38.382911,-81.78681,,0,138.0,138
840,Dalewood,38.426076,-81.76551,,0,138.0,138
841,Chemical,38.375609,-81.69312,,0,138.0,138
845,HIFLD 845,38.537381,-80.716825,,0,138.0,138
847,HIFLD 847,38.484874,-80.377168,,0,138.0,138
848,HIFLD 848,38.931927,-80.246108,,0,138.0,138
850,Pickens,38.658522,-80.202112,,0,138.0,138
851,HIFLD 851,38.559295,-80.13311,,0,138.0,138
852,HIFLD 852,38.437414,-80.027087,,0,138.0,138
853,HIFLD 853,38.943291,-80.125589,,0,138.0,138
855,HIFLD 855,38.849439,-79.883457,,0,138.0,138
856,HIFLD 856,38.412677,-80.526622,,0,138.0,138
857,HIFLD 857,38.281417,-80.629797,,0,138.0,138
858,HIFLD 858,38.336408,-80.635754,,0,69.0,69
859,HIFLD 859,38.331211,-80.658621,,0,138.0,69
860,HIFLD 860,38.229584,-80.663586,,0,138.0,138
861,Beech Ridge Energy Llc,38.194326,-80.691209,,0,138.0,138
862,HIFLD 862,38.130499,-80.676024,,0,69.0,69
863,Summersville,38.30169,-80.843396,,0,138.0,138
864,Mcclung,38.053434,-80.712204,,0,138.0,69
865,HIFLD 865,38.032381,-80.954479,,0,69.0,69
866,HIFLD 866,38.037458,-81.019962,,0,69.0,69
867,Mount Nebo Metering,38.100267,-80.935298,,0,69.0,69
868,HIFLD 868,37.926274,-81.057783,,0,69.0,69
870,Hinton (Ap),37.653425,-80.85273,,0,138.0,138
875,Meadow Bridge,37.887191,-80.875503,,0,69.0,69
876,Layland,37.899205,-80.96602,,0,69.0,69
878,HIFLD 878,38.136178,-81.272595,,0,138.0,69
879,Carbondale,38.200172,-81.291795,,0,138.0,69
880,Brownsville,38.198516,-81.204586,,0,69.0,69
881,Gauley Mountain,38.146717,-81.105325,,0,69.0,69
883,North Beckley,37.790319,-81.19272,,0,138.0,138
884,Tams Mountain,37.700777,-81.30017,,0,138.0,46
886,HIFLD 886,38.047591,-81.481267,,0,138.0,138
889,Kanawha River,38.032654,-81.288015,,0,138.0,138
891,Cabin Creek,38.196671,-81.480393,,0,138.0,138
892,Cabin Creek,38.199176,-81.476643,,0,138.0,138
893,HIFLD 893,35.456573,-82.492072,,0,115.0,115
895,HIFLD 895,38.267643,-81.335313,,0,69.0,69
897,HIFLD 897,38.246463,-81.560087,,0,138.0,138
899,Stotesbury,37.703454,-81.270308,,0,138.0,138
900,Sophia,37.707144,-81.241157,,0,46.0,46
901,Affinity,37.722635,-81.226578,,0,138.0,46
902,Cherry Creek,37.700475,-81.101777,,0,138.0,46
904,Mullens,37.57514,-81.353714,,0,138.0,138
909,Jim Branch,37.389324,-81.671778,,0,138.0,46
910,Welch,37.440679,-81.591834,,0,138.0,138
911,Baileysville,37.582614,-81.665752,,0,138.0,138
914,South Bluefield,37.244549,-81.228676,,0,138.0,69
915,Coalwood,37.379845,-81.640844,,0,88.0,88
918,Sourwood,37.392305,-81.847506,,0,138.0,138
919,Wharncliffe,37.559837,-81.941789,,0,46.0,46
921,Ragland,37.699273,-82.12453,,0,138.0,138
922,HIFLD 922,37.655597,-82.036284,,0,138.0,138
923,Pad Fork,37.522041,-81.719585,,0,138.0,138
924,Switchback,37.497725,-81.532146,,0,138.0,138
926,Pinnacle Creek,37.545775,-81.490253,,0,138.0,138
929,Mullensville,37.579416,-81.570805,,0,138.0,138
932,HIFLD 932,37.912882,-81.678825,,0,138.0,138
934,Logan,37.848362,-81.997013,,0,138.0,138
937,Chauncey,37.76467,-81.98761,,0,138.0,138
938,North Point,37.920505,-81.975625,,0,138.0,138
939,Hopkins,38.088881,-81.849374,,0,138.0,138
940,HIFLD 940,37.923547,-81.684841,,0,138.0,138
943,Sundial,37.877577,-81.517946,,0,138.0,138
944,Hubbardstown,38.178722,-82.595318,,0,138.0,138
945,Tristate,38.351893,-82.531952,,0,345.0,138
947,South Neal,38.349091,-82.593097,,0,138.0,69
948,West Huntington,38.405421,-82.479848,,0,138.0,69
949,HIFLD 949,38.284727,-82.443883,,0,138.0,138
950,HIFLD 950,38.159802,-82.328182,,0,138.0,138
951,HIFLD 951,38.16362,-82.179158,,0,138.0,138
952,Hurricane,38.415629,-82.018048,,0,69.0,69
953,HIFLD 953,38.439349,-81.930778,,0,138.0,138
954,Winfield,38.524484,-81.911416,,0,69.0,69
955,Milton,38.426641,-82.127879,,0,69.0,69
956,HIFLD 956,38.09336,-81.865998,,0,138.0,138
957,Winifrede,38.15856,-81.564526,,0,138.0,138
958,HIFLD 958,38.357198,-81.810059,,0,138.0,138
962,Ruth,38.303891,-81.742889,,0,138.0,138
965,HIFLD 965,37.728589,-81.865614,,0,138.0,46
966,HIFLD 966,37.829273,-82.312274,,0,138.0,138
967,Pruntytown,39.13725,-80.042817,,0,138.0,138
968,HIFLD 968,39.172166,-79.49083,,0,138.0,138
976,HIFLD 976,39.045252,-78.981319,,0,138.0,138
977,Black Oak,39.313869,-78.853694,,0,138.0,138
978,HIFLD 978,39.289907,-78.646954,,0,138.0,138
979,Ridgeley,39.275214,-78.482497,,0,138.0,138
981,Short Gap,39.525942,-78.799141,,0,138.0,138
982,Millville,39.273662,-77.787669,,0,138.0,138
985,Cherry Run,39.593149,-77.856563,,0,138.0,138
986,Marlowe,39.593213,-77.834622,,0,138.0,138
987,Inwood,39.352261,-78.037582,,0,138.0,138
988,Morgan,39.607017,-78.219685,,0,138.0,138
990,HIFLD 990,39.403646,-79.020756,,0,138.0,138
991,HIFLD 991,39.374947,-79.168155,,0,138.0,138
994,Pleasants Energy Llc,39.33202,-81.363045,,0,138.0,138
996,Bolt Substation,37.728749,-81.459672,,0,138.0,46
998,Scarbro,37.955443,-81.165812,,0,69.0,69
1063,HIFLD 1063,39.384865,-84.546454,,0,138.0,69
1380,HIFLD 1380,36.996679,-84.158077,,0,161.0,69
1381,HIFLD 1381,37.341576,-83.910359,,0,161.0,69
1382,HIFLD 1382,37.056754,-84.579061,,0,161.0,69
1383,Rocky Branch,36.769069,-83.480567,,0,69.0,69
1384,Imboden,36.881393,-82.812629,,0,161.0,69
1386,HIFLD 1386,36.796057,-83.583596,,0,69.0,69
1387,HIFLD 1387,36.78256,-83.570547,,0,69.0,69
1388,HIFLD 1388,36.799436,-83.402565,,0,69.0,69
1390,Harlan Y,36.843137,-83.326438,,0,161.0,69
1391,Catrons Creek,36.809784,-83.319357,,0,69.0,69
1393,HIFLD 1393,36.78045,-83.216542,,0,69.0,69
1394,HIFLD 1394,36.868672,-82.96594,,0,69.0,69
1395,Lynch,36.964697,-82.919268,,0,69.0,69
1396,Dorchester,36.932992,-82.646731,,0,161.0,138
1398,Arnold,36.970518,-82.968548,,0,161.0,69
1403,Evarts,36.856776,-83.168034,,0,69.0,69
1405,HIFLD 1405,36.837447,-83.088563,,0,69.0,69
1406,HIFLD 1406,37.412243,-83.665225,,0,69.0,69
1407,HIFLD 1407,37.506823,-83.788819,,0,161.0,161
1408,HIFLD 1408,37.765856,-84.235426,,0,161.0,138
1409,Fawkes Switching Station,37.775723,-84.331287,,0,138.0,138
1410,J K Smith (138 Kv),37.77667,-84.330745,,0,138.0,138
1411,J K Smith (345 Kv),37.885197,-84.105326,,0,345.0,138
1412,J K Smith (138 Kv),37.882386,-84.102511,,0,138.0,138
1413,HIFLD 1413,37.888498,-84.052646,,0,69.0,69
1414,J K Smith (345 Kv),38.112082,-84.084281,,0,345.0,345
1415,HIFLD 1415,37.893419,-84.159302,,0,69.0,69
1416,HIFLD 1416,38.108063,-84.078502,,0,69.0,69
1417,Cooper,36.999427,-84.591519,,0,161.0,69
1418,HIFLD 1418,37.044807,-84.601649,,0,69.0,69
1419,HIFLD 1419,37.126379,-84.91585,,0,69.0,69
1421,HIFLD 1421,37.10277,-85.105734,,0,69.0,69
1422,HIFLD 1422,37.060794,-85.095225,,0,69.0,69
1423,HIFLD 1423,36.932438,-85.111692,,0,161.0,69
1424,HIFLD 1424,36.923575,-85.105952,,0,161.0,69
1426,HIFLD 1426,37.050557,-84.624963,,0,69.0,69
1427,HIFLD 1427,37.051837,-84.596625,,0,69.0,69
1428,HIFLD 1428,37.061482,-84.599821,,0,69.0,69
1429,Brown Plant,37.046341,-84.537962,,0,345.0,161
1430,West Garrard,37.636747,-84.626384,,0,345.0,345
1431,HIFLD 1431,37.636745,-84.55738,,0,69.0,69
1432,HIFLD 1432,37.618132,-84.564263,,0,69.0,69
1433,HIFLD 1433,37.620474,-84.566336,,0,69.0,69
1434,HIFLD 1434,37.769826,-84.404887,,0,69.0,69
1435,HIFLD 1435,37.703595,-84.705598,,0,69.0,69
1436,Pineville,36.726369,-83.976146,,0,69.0,69
1438,HIFLD 1438,36.774169,-84.130139,,0,69.0,69
1439,HIFLD 1439,36.667298,-83.693184,,0,69.0,69
1440,Middlesboro,36.613486,-83.713978,,0,69.0,69
1441,Harrogate,36.578499,-83.645296,,0,69.0,69
1442,HIFLD 1442,36.667713,-83.732225,,0,69.0,69
1444,HIFLD 1444,36.968028,-83.538297,,0,69.0,69
1445,HIFLD 1445,36.894084,-83.594768,,0,69.0,69
1446,HIFLD 1446,36.900427,-83.562064,,0,69.0,69
1453,HIFLD 1453,36.839212,-83.872954,,0,161.0,161
1456,HIFLD 1456,37.619014,-84.573152,,0,69.0,69
1457,HIFLD 1457,37.404476,-84.401301,,0,69.0,69
1458,HIFLD 1458,37.351557,-84.358896,,0,69.0,69
1459,HIFLD 1459,37.18052,-84.124576,,0,69.0,69
1460,HIFLD 1460,37.180039,-84.123424,,0,69.0,69
1461,HIFLD 1461,37.176905,-84.120686,,0,69.0,69
1462,HIFLD 1462,37.158745,-84.098031,,0,161.0,69
1463,HIFLD 1463,36.768227,-84.993344,,0,69.0,69
1465,HIFLD 1465,36.933316,-84.085819,,0,69.0,69
1466,HIFLD 1466,36.951657,-84.074633,,0,69.0,69
1467,HIFLD 1467,36.981842,-84.073746,,0,69.0,69
1468,HIFLD 1468,36.912636,-84.087862,,0,161.0,69
1469,HIFLD 1469,36.870343,-84.217045,,0,69.0,69
1470,HIFLD 1470,36.739166,-84.151885,,0,69.0,69
1471,HIFLD 1471,36.785015,-84.1653,,0,69.0,69
1472,HIFLD 1472,36.717394,-84.464669,,0,69.0,69
1476,HIFLD 1476,36.676809,-84.460195,,0,69.0,69
1477,Mccreary County,36.672387,-84.483902,,0,161.0,161
1478,HIFLD 1478,36.669744,-84.437212,,0,69.0,69
1480,HIFLD 1480,36.379484,-84.243005,,0,161.0,161
1481,HIFLD 1481,36.883534,-85.688884,,0,161.0,69
1482,HIFLD 1482,36.897267,-85.857319,,0,69.0,69
1484,HIFLD 1484,36.765983,-86.183279,,0,161.0,161
1486,Leslie,37.142363,-83.321142,,0,161.0,46
1496,HIFLD 1496,35.076133,-84.019455,,0,161.0,161
1497,Hiwassee Dam,35.150268,-84.177244,,0,161.0,161
1498,HIFLD 1498,35.53797,-82.842791,,0,115.0,115
1499,Chatuge,35.019042,-83.791408,,0,69.0,69
1504,Bear Creek Dam,35.242909,-83.075073,,0,161.0,161
1506,Cedar Cliff,35.253714,-83.102694,,0,161.0,161
1507,Cheoah,35.447863,-83.938849,,0,161.0,161
1508,Fontana,35.450913,-83.805254,,0,161.0,161
1509,Santeetlah,35.44753,-83.863723,,0,161.0,161
1514,Nantahala,35.271933,-83.677106,,0,161.0,161
1515,Webster Tie,35.219817,-83.376466,,0,161.0,161
1516,HIFLD 1516,35.514773,-82.968353,,0,115.0,115
1517,Tuckasegee Tie,35.282532,-83.452468,,0,161.0,161
1518,Tuckasegee,35.247265,-83.128052,,0,161.0,161
1539,HIFLD 1539,35.179243,-80.770981,,0,100.0,100
1540,HIFLD 1540,35.125373,-80.913417,,0,100.0,100
1541,HIFLD 1541,35.124644,-80.911606,,0,100.0,100
1617,Widows Creek,34.818491,-85.535305,,0,230.0,230
1620,Jenkins Branch Retail,35.41107,-83.453758,,0,161.0,161
1621,Swain Tie,35.412157,-83.460372,,0,161.0,161
1639,HIFLD 1639,35.21169,-83.399817,,0,161.0,161
1641,HIFLD 1641,35.158282,-83.395249,,0,161.0,161
1642,HIFLD 1642,35.070101,-83.383093,,0,161.0,161
1643,HIFLD 1643,35.061987,-83.388966,,0,161.0,161
1645,HIFLD 1645,35.176371,-83.3731,,0,161.0,161
1646,HIFLD 1646,35.196758,-83.360933,,0,161.0,161
1676,Wallaceville,34.920282,-85.300351,,0,161.0,161
1715,HIFLD 1715,35.445529,-83.305002,,0,161.0,161
1716,HIFLD 1716,35.1337,-83.118293,,0,161.0,161
1720,HIFLD 1720,35.513793,-82.917087,,0,115.0,115
1721,HIFLD 1721,35.470043,-82.877225,,0,115.0,115
1722,HIFLD 1722,35.56399,-83.022623,,0,115.0,115
1723,Clyde,35.537074,-82.923965,,0,115.0,115
1724,HIFLD 1724,35.506616,-82.985458,,0,115.0,115
1725,HIFLD 1725,35.492874,-82.992937,,0,115.0,115
1728,Young Rw,34.75073,-85.273493,,0,230.0,230
1729,HIFLD 1729,34.703184,-85.272516,,0,115.0,115
1730,HIFLD 1730,34.83819,-85.280765,,0,230.0,230
1731,Kensington,34.804628,-85.439388,,0,230.0,230
1750,HIFLD 1750,35.131535,-83.065276,,0,161.0,161
1751,Thorpe,35.233691,-83.124558,,0,161.0,161
1752,Tennessee Creek,35.219285,-83.016631,,0,161.0,161
1753,HIFLD 1753,35.672044,-82.991942,,0,115.0,115
1764,Maggie Valley,35.518358,-83.054154,,0,115.0,115
1811,HIFLD 1811,35.845509,-82.527198,,0,115.0,115
1813,HIFLD 1813,35.832878,-82.558955,,0,115.0,115
1814,HIFLD 1814,35.821498,-82.63909,,0,115.0,115
1824,HIFLD 1824,35.73481,-82.563964,,0,115.0,115
1825,Weaverville,35.706672,-82.571959,,0,115.0,115
1826,Weaverville,35.703352,-82.576669,,0,115.0,115
1827,Craggy,35.641841,-82.596864,,0,115.0,115
1828,HIFLD 1828,35.634187,-82.661038,,0,115.0,115
1829,HIFLD 1829,35.516588,-82.689008,,0,115.0,115
1831,Enka,35.53925,-82.638568,,0,115.0,115
1832,HIFLD 1832,35.471665,-82.544648,,0,230.0,115
1833,Asheville,35.472541,-82.54185,,0,115.0,115
1834,HIFLD 1834,35.51599,-82.606077,,0,115.0,115
1835,HIFLD 1835,34.616049,-84.681311,,0,230.0,115
1836,HIFLD 1836,34.761678,-84.779843,,0,115.0,115
1837,Colvard,34.764747,-84.822945,,0,115.0,115
1838,New Hope,34.724521,-84.848987,,0,115.0,115
1839,HIFLD 1839,34.703138,-84.908188,,0,500.0,500
1840,HIFLD 1840,34.708916,-84.922795,,0,500.0,230
1841,Hothouse,34.934637,-84.317727,,0,161.0,161
1842,HIFLD 1842,34.887473,-84.283894,,0,161.0,161
1844,HIFLD 1844,34.948209,-84.370223,,0,161.0,161
1845,HIFLD 1845,34.960719,-84.084058,,0,161.0,161
1846,Nottely,34.959252,-84.087683,,0,69.0,69
1847,Youngcane,34.8588,-84.099963,,0,161.0,161
1848,HIFLD 1848,34.879423,-83.962108,,0,69.0,69
1849,HIFLD 1849,34.819529,-83.901538,,0,69.0,69
1865,HIFLD 1865,35.479084,-82.52519,,0,115.0,115
1866,HIFLD 1866,35.544173,-82.486989,,0,115.0,115
1867,HIFLD 1867,35.523842,-82.397874,,0,115.0,115
1868,HIFLD 1868,35.606309,-82.362018,,0,115.0,115
1869,HIFLD 1869,34.96914,-83.809936,,0,69.0,69
1870,HIFLD 1870,34.947054,-83.845844,,0,69.0,69
1871,Multitrade Rabun Gap,34.959581,-83.374105,,0,115.0,115
1872,HIFLD 1872,34.8471,-83.41173,,0,115.0,115
1873,Terrora,34.750408,-83.405832,,0,115.0,115
1939,HIFLD 1939,34.512205,-84.981538,,0,230.0,115
1940,HIFLD 1940,34.512314,-84.953496,,0,115.0,115
1947,South Resaca,34.518156,-84.887247,,0,115.0,115
1948,North Resaca,34.600385,-84.923377,,0,115.0,115
1964,HIFLD 1964,35.373445,-82.357252,,0,115.0,115
1965,East Sylva Retail,35.37625,-83.214435,,0,161.0,161
1967,South Sylva Retail,35.359644,-83.205394,,0,161.0,161
1968,East Sylva Retail,35.376429,-83.216327,,0,161.0,161
1969,HIFLD 1969,35.424208,-83.339222,,0,161.0,161
1971,Jc Edwards,34.965235,-85.226115,,0,161.0,161
1972,Battlefield,34.934734,-85.17901,,0,230.0,230
1973,Ringgold,34.893243,-85.137505,,0,230.0,115
1974,Center Point,34.666532,-84.970891,,0,230.0,115
1975,County Line,34.720698,-85.098992,,0,230.0,230
1976,HIFLD 1976,34.905218,-85.069711,,0,161.0,161
1977,Catoosa,34.960984,-85.170236,,0,161.0,161
1978,Kiker,34.896775,-84.951642,,0,161.0,161
1979,HIFLD 1979,34.812091,-84.950146,,0,161.0,161
1980,HIFLD 1980,34.791513,-84.955675,,0,115.0,115
1981,Rock Spring,34.75982,-84.899679,,0,230.0,115
1982,Dug Gap,34.744941,-85.001809,,0,230.0,115
2005,HIFLD 2005,34.716,-84.963889,,0,115.0,115
2006,HIFLD 2006,34.734024,-84.951256,,0,115.0,115
2007,Tilton,34.636836,-84.932723,,0,115.0,115
2010,Loughridge,34.837274,-84.759842,,0,115.0,115
2011,Alpha,34.813027,-84.853226,,0,230.0,115
2012,Canton,35.346066,-82.780899,,0,115.0,115
2015,HIFLD 2015,34.734897,-84.966813,,0,115.0,115
2016,HIFLD 2016,34.746329,-84.959494,,0,115.0,115
2017,HIFLD 2017,34.820967,-85.045765,,0,161.0,161
2018,Rock Spring,34.857019,-85.013775,,0,230.0,161
2025,HIFLD 2025,37.232221,-89.274885,,0,69.0,69
2028,Marshall Dam,35.792848,-82.712944,,0,115.0,115
2029,HIFLD 2029,35.812948,-82.692892,,0,115.0,115
2080,HIFLD 2080,35.971214,-82.502986,,0,115.0,115
2081,HIFLD 2081,35.600096,-82.584331,,0,115.0,115
2082,HIFLD 2082,35.620853,-82.303082,,0,115.0,115
2083,HIFLD 2083,35.573069,-82.531118,,0,115.0,115
2219,Talulah Falls,34.728604,-83.378392,,0,115.0,115
2220,HIFLD 2220,34.700048,-83.434349,,0,115.0,115
2221,Hollywood,34.647488,-83.454655,,0,115.0,115
2222,HIFLD 2222,34.601397,-83.487859,,0,115.0,115
2223,HIFLD 2223,34.53133,-83.539906,,0,115.0,115
2224,HIFLD 2224,34.500251,-83.568667,,0,115.0,115
2225,HIFLD 2225,34.540164,-83.530974,,0,115.0,115
2227,HIFLD 2227,34.505288,-83.539716,,0,115.0,115
2242,HIFLD 2242,35.323277,-82.102439,,0,100.0,100
2243,HIFLD 2243,35.366075,-82.034331,,0,100.0,100
2244,HIFLD 2244,35.357428,-82.102823,,0,100.0,100
2249,Cane River,35.904777,-82.347778,,0,115.0,115
2251,HIFLD 2251,35.905485,-82.214883,,0,115.0,115
2252,HIFLD 2252,35.917125,-82.277515,,0,115.0,115
2253,Bakersville,36.032741,-82.170189,,0,115.0,115
2254,Spruce Pine,35.911166,-82.090111,,0,115.0,115
2285,Valdese Tie,35.739803,-81.56895,,0,100.0,100
2288,HIFLD 2288,35.737884,-81.684518,,0,100.0,100
2298,Westminster,34.669748,-83.085383,,0,115.0,100
2299,Jocassee Tie,34.792776,-82.894861,,0,500.0,230
2300,Walhalla Tie,34.740685,-83.054294,,0,100.0,100
2301,Central Tie,34.689384,-82.971074,,0,100.0,100
2308,HIFLD 2308,34.593704,-85.27721,,0,115.0,115
2309,HIFLD 2309,34.540915,-85.299196,,0,115.0,115
2311,HIFLD 2311,34.548624,-85.313549,,0,115.0,115
2326,HIFLD 2326,34.595845,-84.52896,,0,230.0,230
2328,HIFLD 2328,34.697145,-84.479687,,0,230.0,230
2383,HIFLD 2383,36.196067,-81.876048,,0,161.0,161
2385,HIFLD 2385,36.068103,-81.924346,,0,161.0,161
2386,HIFLD 2386,36.066429,-81.882352,,0,161.0,161
2400,HIFLD 2400,35.721996,-81.927874,,0,100.0,100
2401,HIFLD 2401,35.788823,-82.023445,,0,100.0,100
2402,HIFLD 2402,35.788594,-82.027569,,0,100.0,100
2403,HIFLD 2403,35.730698,-81.99881,,0,100.0,100
2404,Marion Main,35.67587,-81.994294,,0,100.0,100
2405,Glenwood Retail,35.62033,-81.983912,,0,100.0,100
2407,HIFLD 2407,35.654639,-81.96806,,0,100.0,100
2410,Sugar Hill Tie,35.670422,-82.052325,,0,100.0,100
2411,Mcdowell,35.642997,-81.9487,,0,100.0,100
2416,HIFLD 2416,35.732378,-81.750769,,0,100.0,100
2417,HIFLD 2417,35.733828,-81.750313,,0,100.0,100
2418,Morganton Station 5,35.728845,-81.747193,,0,100.0,100
2420,Bridgewater,35.742535,-81.837,,0,100.0,100
2421,HIFLD 2421,35.701236,-81.796942,,0,100.0,100
2422,HIFLD 2422,35.72233,-81.727451,,0,100.0,100
2423,HIFLD 2423,35.731707,-81.723541,,0,100.0,100
2424,HIFLD 2424,35.720192,-81.692903,,0,100.0,100
2425,HIFLD 2425,35.721701,-81.6615,,0,100.0,100
2429,HIFLD 2429,35.605695,-82.431031,,0,115.0,115
2430,HIFLD 2430,35.460212,-82.518157,,0,115.0,115
2433,HIFLD 2433,35.40505,-82.53845,,0,115.0,115
2473,HIFLD 2473,36.308559,-81.367729,,0,230.0,230
2478,HIFLD 2478,35.295057,-82.416496,,0,115.0,115
2479,Hendersonville Tie,35.269887,-82.406537,,0,115.0,100
2490,Yonah,34.681049,-83.342984,,0,115.0,115
2491,Toccoa Primary,34.58099,-83.352882,,0,115.0,115
2495,HIFLD 2495,34.544005,-83.312418,,0,115.0,115
2496,HIFLD 2496,34.513676,-83.223366,,0,115.0,115
2497,HIFLD 2497,34.507877,-83.21991,,0,115.0,115
2498,HIFLD 2498,34.516218,-83.270837,,0,115.0,115
2616,HIFLD 2616,35.758033,-81.085034,,0,100.0,100
2617,HIFLD 2617,36.177944,-81.110129,,0,230.0,230
2622,HIFLD 2622,36.176636,-81.111081,,0,100.0,100
2623,HIFLD 2623,36.173183,-81.050886,,0,100.0,100
2624,HIFLD 2624,36.199868,-81.034602,,0,100.0,100
2625,HIFLD 2625,36.131929,-81.123292,,0,100.0,100
2626,Wilkesboro,36.140553,-81.161463,,0,100.0,100
2627,HIFLD 2627,36.153182,-81.113807,,0,100.0,100
2628,HIFLD 2628,36.161451,-81.129501,,0,100.0,100
2629,HIFLD 2629,36.16783,-81.121691,,0,100.0,100
2630,HIFLD 2630,36.165521,-81.135871,,0,100.0,100
2631,HIFLD 2631,36.191268,-81.146884,,0,100.0,100
2632,Millers Creek,36.189313,-81.23583,,0,100.0,100
2633,HIFLD 2633,36.134208,-81.212582,,0,100.0,100
2672,HIFLD 2672,36.495493,-80.645335,,0,100.0,100
2676,Mitchell River,36.449599,-80.630036,,0,100.0,100
2678,HIFLD 2678,36.337151,-80.733908,,0,100.0,100
2679,Mitchell River Tie,36.262055,-80.784691,,0,100.0,100
