datetime,branch,fid,shadow_price,flow_mw,constraint_name
2016-05-31 18:00:00,12970,L:17735:17737:138,617.55,260.5,N RANDOLPH - PAUL SWEET 138 KV
2016-05-31 18:00:00,13849,L:18267:18686:345,13.63,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-05-31 18:00:00,14502,L:18691:18697:345,15.56,1391.5,GREENLAND GAP - STEVENSVILLE 345 KV
2016-05-31 18:00:00,16394,X:19540:100:1,70.14,191.3,KILLEN 100-1 kV Transformer
2016-05-31 18:00:00,16861,L:19681:20177:230,1.38,489.2,DEDEDO - CHICOPEE HYDROELETRIC STATION 230 KV L
2016-05-31 18:00:00,18851,L:22022:22024:230,7.12,434.8,CONCORD - MT. HARRIS 230 KV
2016-06-20 17:00:00,2420,L:6014:7931:138,101.58,241.1,LA CONNER - FIVE FALLS 138 KV L
2016-06-20 17:00:00,3379,L:6457:7119:138,37.22,237.3,BRIDGEPORT - GRISWALD 138 KV
2016-06-20 17:00:00,3666,L:6605:6625:138,156.91,164.7,DEL BAC - ELGIN 138 KV
2016-06-20 17:00:00,4459,L:7099:7140:138,32.89,229.3,EDDYSTONE - BUCKS CRK 138 KV
2016-06-20 17:00:00,5179,L:7286:8269:138,7.54,250.5,LOGANS FERRY - SS3143 138 KV
2016-06-20 17:00:00,7856,L:8572:8582:138,1.68,238.9,TYHEE - CTR 138 KV
2016-06-20 17:00:00,8764,L:9030:17923:138,11.25,218.7,DAM NO. 4 HYDRO STATION - TIMBER SWAMP 138 KV L
2016-06-20 17:00:00,9374,L:9276:9669:345,16.35,1432.2,STATION G - CLOVER 345 KV
2016-06-20 17:00:00,11409,X:10277:345:138,2.56,206.3,POSSUM POINT 345 kV/138 kV Autotransformer
2016-06-20 17:00:00,13849,L:18267:18686:345,18.0,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-06-20 17:00:00,14590,X:18707:345:230,1.21,387.7,SPORN SUBSTATION 345-230 kV Autotransformer
2016-06-20 17:00:00,16394,X:19540:100:1,122.64,191.3,KILLEN 100-1 kV Transformer
2016-06-20 17:00:00,16861,L:19681:20177:230,24.69,489.2,DEDEDO - CHICOPEE HYDROELETRIC STATION 230 KV L
2016-06-20 17:00:00,17593,L:20005:20300:230,2.45,505.0,KEMMERER - FIRSTENERGY BAY SHORE 230 KV
2016-06-20 17:00:00,18856,L:22024:22035:230,25.95,508.3,MCMICHEN - MT. HARRIS 230 KV
2016-06-20 17:00:00,20670,L:23314:23481:100,160.35,137.3,CRIST ROAD - BIPORT 100 KV
2016-07-25 16:00:00,802,L:5367:5865:138,0.57,264.5,PAPER - TECUMSEH RD 138 KV
2016-07-25 16:00:00,2420,L:6014:7931:138,123.01,241.1,LA CONNER - FIVE FALLS 138 KV L
2016-07-25 16:00:00,3379,L:6457:7119:138,214.79,237.3,BRIDGEPORT - GRISWALD 138 KV
2016-07-25 16:00:00,3394,L:6463:7119:138,94.84,254.4,LIBERTY ELECTRIC POWER PLANT - GRISWALD 138 KV
2016-07-25 16:00:00,3925,L:6758:6782:138,152.69,255.6,PLYMOUTH MEETING - BARBADOES 138 KV
2016-07-25 16:00:00,4459,L:7099:7140:138,227.4,229.3,EDDYSTONE - BUCKS CRK 138 KV
2016-07-25 16:00:00,5179,L:7286:8269:138,9.63,250.5,LOGANS FERRY - SS3143 138 KV
2016-07-25 16:00:00,7113,L:8268:18394:345,2.27,1287.3,DETROIT - RIDGELEY 345 KV
2016-07-25 16:00:00,7967,L:8643:9104:138,157.2,245.9,CONOWINGO - HOLLAND 138 KV Line
2016-07-25 16:00:00,8752,L:9019:9021:138,91.43,260.6,JOLLYVILLE - E HAGERSTOWN 138 KV
2016-07-25 16:00:00,9374,L:9276:9669:345,25.08,1432.2,STATION G - CLOVER 345 KV
2016-07-25 16:00:00,10293,L:9724:9725:138,18.87,274.9,NEXEN TAP - MILLER REDWOOD 138 KV
2016-07-25 16:00:00,13849,L:18267:18686:345,15.37,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-07-25 16:00:00,14590,X:18707:345:230,10.67,387.7,SPORN SUBSTATION 345-230 kV Autotransformer
2016-07-25 16:00:00,15729,L:19202:19214:100,35.22,148.3,ROCHESTER HYDRO - SONORA 100 KV
2016-07-25 16:00:00,16394,X:19540:100:1,148.84,191.3,KILLEN 100-1 kV Transformer
2016-07-25 16:00:00,16861,L:19681:20177:230,14.42,489.2,DEDEDO - CHICOPEE HYDROELETRIC STATION 230 KV L
2016-07-25 16:00:00,17477,L:19951:19952:100,124.16,136.1,FIRSTENERGY EDGEWATER - BARNES JCT 100 KV L
2016-07-25 16:00:00,17593,L:20005:20300:230,3.2,505.0,KEMMERER - FIRSTENERGY BAY SHORE 230 KV
2016-07-25 16:00:00,18851,L:22022:22024:230,10.66,434.8,CONCORD - MT. HARRIS 230 KV
2016-08-12 16:00:00,1981,L:5917:6911:138,58.06,244.2,EARLIMART SUBSTATION - NEW HOGAN 138 KV
2016-08-12 16:00:00,2420,L:6014:7931:138,190.41,241.1,LA CONNER - FIVE FALLS 138 KV L
2016-08-12 16:00:00,3347,L:6445:6460:138,24.56,233.2,HIGHLANDS - BEVERLY 138 KV
2016-08-12 16:00:00,3379,L:6457:7119:138,165.36,237.3,BRIDGEPORT - GRISWALD 138 KV
2016-08-12 16:00:00,3394,L:6463:7119:138,38.68,254.4,LIBERTY ELECTRIC POWER PLANT - GRISWALD 138 KV
2016-08-12 16:00:00,4459,L:7099:7140:138,192.76,229.3,EDDYSTONE - BUCKS CRK 138 KV
2016-08-12 16:00:00,5162,L:7276:8228:138,4.56,265.3,YUKON - SEVIERVILLE 138 KV
2016-08-12 16:00:00,5179,L:7286:8269:138,10.37,250.5,LOGANS FERRY - SS3143 138 KV
2016-08-12 16:00:00,7157,X:8275:500:345,1.31,461.3,NORFORK 500 kV/345 kV XFMR
2016-08-12 16:00:00,7967,L:8643:9104:138,108.3,245.9,CONOWINGO - HOLLAND 138 KV Line
2016-08-12 16:00:00,9374,L:9276:9669:345,23.07,1432.2,STATION G - CLOVER 345 KV
2016-08-12 16:00:00,10005,L:9631:9643:345,2.5,1425.9,FLUVANNA P.S - LOUISA GENERATION FACILITY 345 KV
2016-08-12 16:00:00,10386,L:9757:9759:138,10.83,253.1,YADKIN - WHEELABRATOR PORTSMOUTH 138 KV
2016-08-12 16:00:00,13849,L:18267:18686:345,11.01,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-08-12 16:00:00,14502,L:18691:18697:345,12.99,1391.5,GREENLAND GAP - STEVENSVILLE 345 KV
2016-08-12 16:00:00,14590,X:18707:345:230,11.33,387.7,SPORN SUBSTATION 345-230 kV Autotransformer
2016-08-12 16:00:00,15729,L:19202:19214:100,23.78,148.3,ROCHESTER HYDRO - SONORA 100 KV
2016-08-12 16:00:00,16394,X:19540:100:1,146.66,191.3,KILLEN 100-1 kV Transformer
2016-08-12 16:00:00,16861,L:19681:20177:230,15.28,489.2,DEDEDO - CHICOPEE HYDROELETRIC STATION 230 KV L
2016-08-12 16:00:00,17477,L:19951:19952:100,254.76,136.1,FIRSTENERGY EDGEWATER - BARNES JCT 100 KV L
2016-08-12 16:00:00,17593,L:20005:20300:230,7.36,505.0,KEMMERER - FIRSTENERGY BAY SHORE 230 KV
2016-08-12 16:00:00,18485,L:21631:21682:100,421.11,160.9,RANCHO MISSION VIEJO - FERMI 100 KV Line 1
2016-09-08 17:00:00,2420,L:6014:7931:138,10.37,241.1,LA CONNER - FIVE FALLS 138 KV L
2016-09-08 17:00:00,3347,L:6445:6460:138,15.87,233.2,HIGHLANDS - BEVERLY 138 KV
2016-09-08 17:00:00,3379,L:6457:7119:138,92.94,237.3,BRIDGEPORT - GRISWALD 138 KV
2016-09-08 17:00:00,3666,L:6605:6625:138,214.03,164.7,DEL BAC - ELGIN 138 KV
2016-09-08 17:00:00,4459,L:7099:7140:138,79.53,229.3,EDDYSTONE - BUCKS CRK 138 KV
2016-09-08 17:00:00,5179,L:7286:8269:138,10.55,250.5,LOGANS FERRY - SS3143 138 KV
2016-09-08 17:00:00,7113,L:8268:18394:345,4.78,1287.3,DETROIT - RIDGELEY 345 KV
2016-09-08 17:00:00,8752,L:9019:9021:138,88.23,260.6,JOLLYVILLE - E HAGERSTOWN 138 KV
2016-09-08 17:00:00,8864,L:9069:18127:345,3.34,1270.4,WESTROCK SOUTHEAST LLC - CASON LNE 345 KV line
2016-09-08 17:00:00,9374,L:9276:9669:345,20.53,1432.2,STATION G - CLOVER 345 KV
2016-09-08 17:00:00,10049,L:9643:9653:138,4.58,275.7,JIM BRANCH - LOUISA GENERATION FACILITY 138 KV
2016-09-08 17:00:00,10087,L:9650:11146:345,2.89,1409.5,PERSON - MECKLENBURG POWER STATION 345 KV
2016-09-08 17:00:00,10293,L:9724:9725:138,12.87,274.9,NEXEN TAP - MILLER REDWOOD 138 KV
2016-09-08 17:00:00,13849,L:18267:18686:345,14.74,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-09-08 17:00:00,14590,X:18707:345:230,10.52,387.7,SPORN SUBSTATION 345-230 kV Autotransformer
2016-09-08 17:00:00,14909,L:18839:18862:100,23.53,133.9,LOMA VISTA - CEDAR HILL 100 KV
2016-09-08 17:00:00,16394,X:19540:100:1,127.11,191.3,KILLEN 100-1 kV Transformer
2016-09-08 17:00:00,16861,L:19681:20177:230,17.18,489.2,DEDEDO - CHICOPEE HYDROELETRIC STATION 230 KV L
2016-09-08 17:00:00,17477,L:19951:19952:100,227.63,136.1,FIRSTENERGY EDGEWATER - BARNES JCT 100 KV L
2016-09-08 17:00:00,17593,L:20005:20300:230,10.33,505.0,KEMMERER - FIRSTENERGY BAY SHORE 230 KV
2016-09-08 17:00:00,17727,L:20072:20124:100,2000.0,156.3,BELLE GLADE - CASTALIA 100 KV
2016-09-08 17:00:00,18851,L:22022:22024:230,15.42,434.8,CONCORD - MT. HARRIS 230 KV
2016-10-19 17:00:00,5,L:2601:2722:161,295.05,220.3,GARY WORKS - MOLINO 161 KV
2016-10-19 17:00:00,74,X:2797:138:1,272.25,101.4,BLAKESLEE JCT 138/1 kV Transformer Bank
2016-10-19 17:00:00,2420,L:6014:7931:138,91.39,241.1,LA CONNER - FIVE FALLS 138 KV L
2016-10-19 17:00:00,5179,L:7286:8269:138,2.91,250.5,LOGANS FERRY - SS3143 138 KV
2016-10-19 17:00:00,7856,L:8572:8582:138,3.71,238.9,TYHEE - CTR 138 KV
2016-10-19 17:00:00,9168,L:9168:9440:138,81.05,227.7,HERMANAS DAVILA 1705 - GUADALUPE GENERATING 138 KV L
2016-10-19 17:00:00,9374,L:9276:9669:345,5.11,1432.2,STATION G - CLOVER 345 KV
2016-10-19 17:00:00,10367,L:9747:10285:138,4.76,233.5,JENNINGS LODGE - AGANA 138 KV
2016-10-19 17:00:00,10421,L:9770:10265:138,12.86,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2016-10-19 17:00:00,11409,X:10277:345:138,6.94,206.4,POSSUM POINT 345 kV/138 kV Autotransformer
2016-10-19 17:00:00,11662,X:10447:138:69,173.18,102.3,CAYUCOS 138 kV/69 kV TX Unit 1
2016-10-19 17:00:00,12905,L:17663:17736:138,1271.21,251.6,ALLINGS CROSSING - ERIN 138 KV
2016-10-19 17:00:00,12970,L:17735:17737:138,2000.0,260.7,N RANDOLPH - PAUL SWEET 138 KV
2016-10-19 17:00:00,13849,L:18267:18686:345,2.8,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-10-19 17:00:00,14502,L:18691:18697:345,7.09,1391.5,GREENLAND GAP - STEVENSVILLE 345 KV
2016-10-19 17:00:00,14708,X:18750:138:1,44.71,152.3,W BELLAIRE 138 kV/1 kV Transformer
2016-11-21 19:00:00,5,L:2601:2722:161,306.58,220.3,GARY WORKS - MOLINO 161 KV
2016-11-21 19:00:00,74,X:2797:138:1,267.66,101.4,BLAKESLEE JCT 138/1 kV Transformer Bank
2016-11-21 19:00:00,2420,L:6014:7931:138,86.91,241.1,LA CONNER - FIVE FALLS 138 KV L
2016-11-21 19:00:00,5179,L:7286:8269:138,5.41,250.5,LOGANS FERRY - SS3143 138 KV
2016-11-21 19:00:00,7856,L:8572:8582:138,8.63,238.9,TYHEE - CTR 138 KV
2016-11-21 19:00:00,7967,L:8643:9104:138,4.49,245.9,CONOWINGO - HOLLAND 138 KV Line
2016-11-21 19:00:00,10087,L:9650:11146:345,5.94,1409.5,PERSON - MECKLENBURG POWER STATION 345 KV
2016-11-21 19:00:00,10367,L:9747:10285:138,3.79,233.6,JENNINGS LODGE - AGANA 138 KV
2016-11-21 19:00:00,10421,L:9770:10265:138,7.31,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2016-11-21 19:00:00,11409,X:10277:345:138,8.09,206.3,POSSUM POINT 345 kV/138 kV Autotransformer
2016-11-21 19:00:00,11662,X:10447:138:69,12.08,102.3,CAYUCOS 138 kV/69 kV TX Unit 1
2016-11-21 19:00:00,12970,L:17735:17737:138,920.82,260.5,N RANDOLPH - PAUL SWEET 138 KV
2016-11-21 19:00:00,13849,L:18267:18686:345,9.7,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-11-21 19:00:00,16394,X:19540:100:1,22.63,191.3,KILLEN 100-1 kV Transformer
2016-12-15 19:00:00,3379,L:6457:7119:138,36.79,237.3,BRIDGEPORT - GRISWALD 138 KV
2016-12-15 19:00:00,3666,L:6605:6625:138,147.1,164.7,DEL BAC - ELGIN 138 KV
2016-12-15 19:00:00,4459,L:7099:7140:138,30.84,229.3,EDDYSTONE - BUCKS CRK 138 KV
2016-12-15 19:00:00,5179,L:7286:8269:138,10.3,250.5,LOGANS FERRY - SS3143 138 KV
2016-12-15 19:00:00,7856,L:8572:8582:138,6.29,238.9,TYHEE - CTR 138 KV
2016-12-15 19:00:00,7967,L:8643:9104:138,25.98,245.9,CONOWINGO - HOLLAND 138 KV Line
2016-12-15 19:00:00,8764,L:9030:17923:138,78.83,218.7,DAM NO. 4 HYDRO STATION - TIMBER SWAMP 138 KV L
2016-12-15 19:00:00,9374,L:9276:9669:345,16.29,1432.2,STATION G - CLOVER 345 KV
2016-12-15 19:00:00,11409,X:10277:345:138,3.45,206.3,POSSUM POINT 345 kV/138 kV Autotransformer
2016-12-15 19:00:00,13849,L:18267:18686:345,17.06,1131.0,FOURTH PLAIN SUBSTATION - AMOS 345 KV
2016-12-15 19:00:00,14590,X:18707:345:230,9.44,387.7,SPORN SUBSTATION 345-230 kV Autotransformer
2016-12-15 19:00:00,15729,L:19202:19214:100,33.82,148.3,ROCHESTER HYDRO - SONORA 100 KV
2016-12-15 19:00:00,16394,X:19540:100:1,151.28,191.3,KILLEN 100-1 kV Transformer
2016-12-15 19:00:00,16861,L:19681:20177:230,13.51,489.2,DEDEDO - CHICOPEE HYDROELETRIC STATION 230 KV L
2016-12-15 19:00:00,17477,L:19951:19952:100,134.56,136.1,FIRSTENERGY EDGEWATER - BARNES JCT 100 KV L
2016-12-15 19:00:00,17593,L:20005:20300:230,3.23,505.0,KEMMERER - FIRSTENERGY BAY SHORE 230 KV
2016-12-15 19:00:00,18851,L:22022:22024:230,2.4,434.8,CONCORD - MT. HARRIS 230 KV
2016-12-15 19:00:00,20376,L:23171:23263:230,3.62,619.9,ENDAKO CUST SUBSTATION - LOS OSITOS 230 KV Line
2012-01-03 19:00:00,74,X:2797:138:1,19.61,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-01-03 19:00:00,794,L:5364:5404:138,8.78,189.4,MOTOROLA - W ORANGE 138 KV
2012-01-03 19:00:00,1982,L:5917:6922:138,1.54,196.7,EARLIMART - JEFFERSON TAP 138 KV
2012-01-03 19:00:00,2971,L:6260:6299:138,6.87,190.1,SODA SPRINGS POWER PLANT - HICROSS 138 KV
2012-01-03 19:00:00,4893,X:7171:500:345,18.8,1043.8,WALLENPAUPACK 500-345 kV Transformer
2012-01-03 19:00:00,8229,L:8741:8760:138,60.66,254.4,YOST BRIDGE - N STRASBURG SUBSTATION 138 KV
2012-01-03 19:00:00,10421,L:9770:10265:138,1.37,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2012-02-13 08:00:00,5,L:2601:2722:161,326.41,220.3,GARY WORKS - MOLINO 161 KV
2012-02-13 08:00:00,74,X:2797:138:1,282.41,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-02-13 08:00:00,2420,L:6014:7931:138,15.39,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-02-13 08:00:00,7633,L:8468:9058:138,7.45,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2012-02-13 08:00:00,10367,L:9747:10285:138,5.17,233.5,JENNINGS LODGE - AGANA 138 KV
2012-02-13 08:00:00,10421,L:9770:10265:138,13.86,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2012-02-13 08:00:00,11662,X:10447:138:69,75.15,113.0,CAYUCOS 138 kV/69 kV TX Unit 1
2012-03-05 20:00:00,5,L:2601:2722:161,392.65,220.3,GARY WORKS - MOLINO 161 KV
2012-03-05 20:00:00,74,X:2797:138:1,332.2,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-03-05 20:00:00,851,L:5383:5445:138,0.72,211.3,DIAMOND BAR - BAYONNE MUA- LEITNER-POMA WIND TURBINE 138 KV
2012-03-05 20:00:00,2420,L:6014:7931:138,27.86,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-03-05 20:00:00,7633,L:8468:9058:138,9.69,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2012-03-05 20:00:00,10367,L:9747:10285:138,6.73,233.5,JENNINGS LODGE - AGANA 138 KV
2012-03-05 20:00:00,10421,L:9770:10265:138,16.68,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2012-04-16 21:00:00,5,L:2601:2722:161,404.33,220.3,GARY WORKS - MOLINO 161 KV
2012-04-16 21:00:00,74,X:2797:138:1,342.67,102.3,BLAKESLEE JCT 138/1 kV Transformer Bank
2012-04-16 21:00:00,1982,L:5917:6922:138,6.44,196.7,EARLIMART - JEFFERSON TAP 138 KV
2012-04-16 21:00:00,2420,L:6014:7931:138,77.2,307.3,LA CONNER - FIVE FALLS 138 KV L
2012-04-16 21:00:00,7633,L:8468:9058:138,8.89,189.0,WESTPORT - WHEELABRATOR BALTIMORE REFUSE 138 KV Line
2012-04-16 21:00:00,10367,L:9747:10285:138,7.07,233.5,JENNINGS LODGE - AGANA 138 KV
2012-04-16 21:00:00,10421,L:9770:10265:138,17.88,235.8,GEYSERS TAP 2 - WALTHALL 138 KV
2012-04-16 21:00:00,12976,L:17737:17739:138,244.01,256.5,NORTH RANDOLPH - CAMPO FRESCO 2 138 KV
2012-04-16 21:00:00,18851,L:22022:22024:230,1.94,520.5,CONCORD - MT. HARRIS 230 KV
