date,project_id,branch,fid,old_rating,new_rating
2011-01-01,BASELINE,1821,L:5868:6000:138,275.75,324.4057627809383
2011-01-01,BASELINE,1863,X:5891:345:138,579.16,814.1918517293162
2011-01-01,BASELINE,1867,L:5891:5912:138,242.8,304.68071262353635
2011-01-01,BASELINE,1870,L:5891:8337:138,267.24,345.767460430859
2011-01-01,BASELINE,1871,L:5891:8337:138,267.24,328.5729262225755
2011-01-01,BASELINE,1923,L:5900:6928:138,250.86,307.94800261064415
2011-01-01,BASELINE,1960,L:5911:5979:138,242.21,253.17318097751763
2011-01-01,BASELINE,1981,L:5917:6911:138,244.17,333.2447469078152
2011-01-01,BASELINE,1982,L:5917:6922:138,193.91,196.72861272598084
2011-01-01,BASELINE,2050,X:5927:161:138,106.48,254.21282815348272
2011-01-01,BASELINE,2215,L:5961:5994:138,307.33,328.1119790646895
2011-01-01,BASELINE,2216,L:5961:5994:138,307.33,336.39192198353726
2011-01-01,BASELINE,2300,L:5981:5988:138,263.24,310.4892578568582
2011-01-01,BASELINE,2301,L:5981:5988:138,263.24,308.21389112207515
2011-01-01,BASELINE,2342,X:5993:138:14,97.5,104.43294530811959
2011-01-01,BASELINE,2352,X:5994:138:22,303.51,309.8392106648259
2011-01-01,BASELINE,2386,X:6002:138:14,102.05,109.37970055081452
2011-01-01,BASELINE,2390,L:6002:6885:138,194.82,256.9932077645427
2011-01-01,BASELINE,2418,L:6013:6014:138,236.97,311.6020927249386
2011-01-01,BASELINE,2419,L:6013:9066:138,236.16,313.8028641874146
2011-01-01,BASELINE,2420,L:6014:7931:138,241.09,307.2814685711628
2011-01-01,BASELINE,2421,L:6015:6029:138,281.81,292.3504114045207
2011-01-01,BASELINE,2422,L:6015:7164:138,284.46,291.3075697995427
2011-01-01,BASELINE,2437,L:6020:6022:138,261.39,277.92298193980224
2011-01-01,BASELINE,2511,L:6046:7172:345,970.48,1218.5613510628746
2011-01-01,BASELINE,2512,L:6047:6055:138,258.75,279.6568935001751
2011-01-01,BASELINE,2513,L:6047:6184:138,253.87,321.65279760906105
2011-01-01,BASELINE,2536,L:6057:6979:138,267.33,311.3715561317351
2011-01-01,BASELINE,2542,L:6060:6622:138,163.07,164.84131813761485
2011-01-01,BASELINE,2543,L:6060:6625:138,208.54,290.86372957442165
2011-01-01,BASELINE,2593,L:6074:6284:138,215.94,245.65078792820393
2011-01-01,BASELINE,2644,L:6105:6583:138,253.97,319.669629934331
2011-01-01,BASELINE,2645,L:6105:6987:138,254.71,333.7583813673833
2011-01-01,BASELINE,2712,L:6136:6206:138,244.75,247.5597474970693
2011-01-01,BASELINE,2760,L:6159:6174:138,276.9,313.73828687652076
2011-01-01,BASELINE,2763,L:6161:6200:138,240.57,257.1234990552504
2011-01-01,BASELINE,2801,L:6184:6763:138,221.07,243.73449646298508
2011-01-01,BASELINE,2839,L:6200:6206:138,252.07,261.3627712975611
2011-01-01,BASELINE,2850,L:6209:6743:138,239.55,284.6867093632461
2011-01-01,BASELINE,2852,L:6209:6773:138,253.46,290.97883995680303
2011-01-01,BASELINE,2857,L:6213:6215:138,254.5,265.5142502407524
2011-01-01,BASELINE,2858,L:6213:6222:138,241.06,248.18239587607684
2011-01-01,BASELINE,2885,L:6223:6992:138,224.31,262.0986271204747
2011-01-01,BASELINE,2937,L:6242:6300:138,220.94,241.76198653585226
2011-01-01,BASELINE,2946,L:6249:6282:138,233.88,250.0160312014772
2011-01-01,BASELINE,2947,L:6249:6284:138,226.58,235.52969876403634
2011-01-01,BASELINE,3032,L:6289:6771:138,239.74,242.20363373830986
2011-01-01,BASELINE,3035,L:6290:6759:138,261.6,293.5657767784129
2011-01-01,BASELINE,3147,L:6341:7109:138,287.51,450.6723294444192
2011-01-01,BASELINE,3237,L:6386:6421:138,262.11,289.01207840747867
2011-01-01,BASELINE,3302,L:6427:6429:138,248.41,370.4707066447225
2011-01-01,BASELINE,3315,L:6431:6462:138,231.7,239.15134346068146
2011-01-01,BASELINE,3323,L:6435:6459:138,189.48,196.078663238592
2011-01-01,BASELINE,3346,L:6445:6454:138,214.77,311.6603278106167
2011-01-01,BASELINE,3347,L:6445:6460:138,233.2,303.19514715266797
2011-01-01,BASELINE,3379,L:6457:7119:138,237.33,293.45980283314066
2011-01-01,BASELINE,3394,L:6463:7119:138,254.43,355.9828482068981
2011-01-01,BASELINE,3447,L:6492:6500:138,190.48,268.0924549597275
2011-01-01,BASELINE,3459,L:6498:6500:138,165.78,197.0933737409654
2011-01-01,BASELINE,3460,L:6498:6509:138,213.02,222.4330068469095
2011-01-01,BASELINE,3470,L:6506:6508:138,261.56,279.4111468336761
2011-01-01,BASELINE,3471,L:6506:7096:138,267.12,333.51729263452285
2011-01-01,BASELINE,3474,L:6508:6510:138,236.08,283.11466343690654
2011-01-01,BASELINE,3475,L:6508:6520:138,183.87,201.59201104683612
2011-01-01,BASELINE,3476,L:6509:6510:138,225.2,271.90620826556284
2011-01-01,BASELINE,3483,L:6511:6959:138,259.87,290.3004896326211
2011-01-01,BASELINE,3487,L:6513:7096:345,1022.8,1542.3486404778155
2011-01-01,BASELINE,3666,L:6605:6625:138,164.68,258.1307215512547
2011-01-01,BASELINE,3893,L:6742:6780:138,248.84,283.0227665020211
2011-01-01,BASELINE,3895,L:6743:6895:138,231.31,243.9998554039976
2011-01-01,BASELINE,3900,L:6747:6909:138,198.6,199.66482542314287
2011-01-01,BASELINE,3901,L:6747:6926:138,219.87,228.62510724380033
2011-01-01,BASELINE,3919,L:6754:6768:138,200.91,225.44096346799378
2011-01-01,BASELINE,3920,L:6754:6925:138,181.55,230.65370614797956
2011-01-01,BASELINE,3924,L:6758:6772:138,260.36,296.0625446507508
2011-01-01,BASELINE,3925,L:6758:6782:138,255.57,303.0129461934966
2011-01-01,BASELINE,3932,L:6760:6761:138,179.41,182.3882146789351
2011-01-01,BASELINE,3968,L:6780:6782:138,252.1,293.43798661385836
2011-01-01,BASELINE,4063,L:6859:6926:138,196.74,199.86327362353416
2011-01-01,BASELINE,4066,L:6862:6885:138,272.73,292.42357621769975
2011-01-01,BASELINE,4091,L:6882:6908:138,228.66,252.8816178742004
2011-01-01,BASELINE,4106,L:6887:6895:138,219.16,244.66896928405762
2011-01-01,BASELINE,4136,L:6907:6919:138,228.8,240.229593774107
2011-01-01,BASELINE,4141,L:6911:6941:138,281.41,283.1725820835528
2011-01-01,BASELINE,4162,L:6925:6944:138,185.86,208.19742004812073
2011-01-01,BASELINE,4166,L:6928:6930:138,292.22,438.14511307246084
2011-01-01,BASELINE,4167,L:6928:6930:138,292.22,400.59724963627986
2011-01-01,BASELINE,4171,L:6930:6943:138,272.53,325.6430287718991
2011-01-01,BASELINE,4172,L:6930:6943:138,272.53,317.58108867360164
2011-01-01,BASELINE,4205,L:6959:6960:138,233.01,273.83382144230217
2011-01-01,BASELINE,4230,L:6975:6987:138,258.4,374.4071704705891
2011-01-01,BASELINE,4232,L:6975:7168:138,256.87,407.8573097229412
2011-01-01,BASELINE,4245,L:6984:7137:138,272.19,285.3644647272215
2011-01-01,BASELINE,4294,X:7011:161:138,79.7,97.89351082613203
2011-01-01,BASELINE,4378,L:7060:8546:138,249.07,257.8252533737207
2011-01-01,BASELINE,4441,X:7096:500:345,746.38,1116.8090852419498
2011-01-01,BASELINE,4444,X:7096:345:138,444.46,656.9583231943375
2011-01-01,BASELINE,4456,X:7099:138:18,266.07,308.2332053440607
2011-01-01,BASELINE,4459,L:7099:7140:138,229.3,289.08047887910027
2011-01-01,BASELINE,4527,L:7108:7155:345,1142.92,1191.5138873820176
2011-01-01,BASELINE,4711,X:7135:345:138,502.91,542.1062510278875
2011-01-01,BASELINE,4893,X:7171:500:345,893.84,1043.814089047393
2011-01-01,BASELINE,4896,X:7171:161:138,101.66,103.73706323477201
2011-01-01,BASELINE,4958,L:7193:18698:345,1387.15,2257.669681555971
2011-01-01,BASELINE,4959,L:7193:7370:138,268.46,269.66837199859356
2011-01-01,BASELINE,5035,L:7222:7295:138,255.3,355.92031579837925
2011-01-01,BASELINE,5036,L:7222:7302:138,247.86,320.8566425013812
2011-01-01,BASELINE,5093,L:7245:7288:138,250.1,263.08105308330664
2011-01-01,BASELINE,5094,L:7245:7398:138,245.51,246.7248140919475
2011-01-01,BASELINE,5161,L:7276:7390:138,261.59,297.79419403032523
2011-01-01,BASELINE,5162,L:7276:8228:138,265.27,294.91623508357816
2011-01-01,BASELINE,5179,L:7286:8269:138,250.52,486.3894632733873
2011-01-01,BASELINE,5183,L:7288:7390:138,259.75,272.1462455346115
2011-01-01,BASELINE,5193,L:7294:7300:138,198.06,206.536350490374
2011-01-01,BASELINE,5194,L:7294:7400:138,179.09,200.76344522888502
2011-01-01,BASELINE,5196,L:7295:8269:138,270.2,507.28317828298265
2011-01-01,BASELINE,5202,L:7298:7302:138,199.59,220.4730520710028
2011-01-01,BASELINE,5493,L:7474:19687:138,282.37,335.79183218353546
2011-01-01,BASELINE,5498,L:7476:8244:138,294.51,304.5812204020469
2011-01-01,BASELINE,5511,L:7481:19692:100,142.24,146.7102482184007
2011-01-01,BASELINE,5512,L:7481:20042:100,145.09,157.93185086145584
2011-01-01,BASELINE,6356,L:7910:7917:138,171.19,179.4672190874801
2011-01-01,BASELINE,6400,L:7931:7933:138,214.22,349.0592539611683
2011-01-01,BASELINE,6401,L:7931:7951:138,208.72,230.54917429763321
2011-01-01,BASELINE,6402,L:7931:9022:138,196.32,327.9126496889261
2011-01-01,BASELINE,6406,L:7933:7934:138,224.91,361.32331413989976
2011-01-01,BASELINE,6407,L:7934:7936:138,238.42,347.19808116910156
2011-01-01,BASELINE,6413,L:7936:8274:138,247.1,380.2117168836671
2011-01-01,BASELINE,6428,L:7942:7945:138,260.73,420.400078020771
2011-01-01,BASELINE,6433,L:7945:7946:138,256.82,390.6113266614886
2011-01-01,BASELINE,6434,L:7946:9016:138,254.09,424.79358615255745
2011-01-01,BASELINE,6441,X:7952:345:138,511.33,548.8478111529705
2011-01-01,BASELINE,6443,L:7952:7953:138,262.58,471.6304971883387
2011-01-01,BASELINE,6444,L:7952:9022:138,219.39,305.53524856606253
2011-01-01,BASELINE,6447,L:7953:9024:138,253.49,399.6844195380724
2011-01-01,BASELINE,6449,L:7954:9020:138,237.32,351.57721030770466
2011-01-01,BASELINE,6450,L:7954:9024:138,243.6,369.72767524369294
2011-01-01,BASELINE,6605,L:8045:19687:138,291.05,331.0624835747337
2011-01-01,BASELINE,6606,L:8045:20040:138,244.02,266.77638046842856
2011-01-01,BASELINE,6657,X:8073:100:1,76.35,82.35824211950943
2011-01-01,BASELINE,6696,L:8084:19664:100,128.1,137.12083880765266
2011-01-01,BASELINE,6727,L:8094:20217:100,152.75,199.76581763388498
2011-01-01,BASELINE,6874,L:8206:17977:345,1336.34,1849.1455808511785
2011-01-01,BASELINE,6902,L:8220:8228:345,1167.62,1439.9229909283745
2011-01-01,BASELINE,6921,X:8228:345:138,457.79,505.1344299458319
2011-01-01,BASELINE,7113,L:8268:18394:345,1287.27,1543.397765232779
2011-01-01,BASELINE,7115,L:8268:18390:138,274.94,438.30845029401934
2011-01-01,BASELINE,7157,X:8275:500:345,461.32,665.3082333738921
2011-01-01,BASELINE,7165,L:8275:18699:345,1243.98,1530.8999562174417
2011-01-01,BASELINE,7177,X:8279:500:345,711.43,1318.017085999853
2011-01-01,BASELINE,7191,L:8280:18688:345,1252.98,1272.3436967732619
2011-01-01,BASELINE,7214,X:8286:500:345,446.3,532.9690776983882
2011-01-01,BASELINE,7256,L:8295:8314:138,269.43,272.6125090814158
2011-01-01,BASELINE,7309,L:8321:8322:138,263.23,298.1363162231644
2011-01-01,BASELINE,7310,L:8321:8322:138,263.23,293.9019645552107
2011-01-01,BASELINE,7312,L:8321:8829:138,214.71,248.68992533982563
2011-01-01,BASELINE,7313,L:8322:8337:138,265.31,330.7386567649209
2011-01-01,BASELINE,7314,L:8322:8337:138,265.31,316.1308843626829
2011-01-01,BASELINE,7365,L:8348:8390:138,225.63,255.14519383374295
2011-01-01,BASELINE,7374,L:8356:8377:138,205.3,223.68798954445336
2011-01-01,BASELINE,7375,L:8357:8375:138,203.68,368.70016269405176
2011-01-01,BASELINE,7377,L:8357:9039:138,193.23,284.6305361809855
2011-01-01,BASELINE,7395,L:8366:8371:138,194.48,362.7977848832999
2011-01-01,BASELINE,7396,L:8366:8373:138,177.46,339.2442798694532
2011-01-01,BASELINE,7398,L:8367:8369:138,206.24,229.12140058326227
2011-01-01,BASELINE,7400,L:8368:8369:138,156.98,254.60699886394252
2011-01-01,BASELINE,7401,L:8368:9035:138,224.59,303.3386858561186
2011-01-01,BASELINE,7408,L:8375:8730:138,261.19,463.93757171482423
2011-01-01,BASELINE,7411,L:8377:8601:138,185.97,238.29062198105726
2011-01-01,BASELINE,7413,L:8378:9047:138,199.21,221.09611966919965
2011-01-01,BASELINE,7448,X:8388:138:14,258.48,270.2932655062719
2011-01-01,BASELINE,7467,L:8395:18393:138,223.99,241.7958605703569
2011-01-01,BASELINE,7468,L:8395:18394:138,251.5,273.71489696272687
2011-01-01,BASELINE,7471,L:8398:9069:138,269.65,572.1169805689177
2011-01-01,BASELINE,7472,L:8398:18394:138,262.46,733.5538516235092
2011-01-01,BASELINE,7477,L:8400:8401:138,223.77,250.29763316316496
2011-01-01,BASELINE,7478,L:8400:8403:138,188.6,210.46039120487157
2011-01-01,BASELINE,7480,L:8402:9071:138,274.08,606.1285368338578
2011-01-01,BASELINE,7481,L:8402:18392:138,271.15,587.0806695301937
2011-01-01,BASELINE,7487,L:8404:18388:138,264.21,350.02917622992527
2011-01-01,BASELINE,7612,L:8462:8480:138,246.01,268.73259249878964
2011-01-01,BASELINE,7613,L:8462:8495:138,276.24,303.2569507207588
2011-01-01,BASELINE,7614,L:8462:8495:138,276.24,300.28419436740967
2011-01-01,BASELINE,7617,L:8463:9087:138,224.95,229.31369561231008
2011-01-01,BASELINE,7618,L:8463:9088:138,222.06,225.28326446742673
2011-01-01,BASELINE,7621,L:8464:9087:138,144.59,148.1893841425328
2011-01-01,BASELINE,7625,L:8465:8566:138,260.93,272.2510559752085
2011-01-01,BASELINE,7628,L:8466:8557:138,212.44,239.74326426164484
2011-01-01,BASELINE,7629,L:8467:8475:138,259.63,364.02806781338506
2011-01-01,BASELINE,7631,L:8467:8573:138,252.04,494.9699706658331
2011-01-01,BASELINE,7637,L:8470:8517:138,247.37,274.603352245221
2011-01-01,BASELINE,7639,L:8471:8573:138,203.08,259.6763786795045
2011-01-01,BASELINE,7649,L:8475:8519:138,256.47,263.28019652694326
2011-01-01,BASELINE,7652,L:8477:9088:138,245.83,255.19819439812244
2011-01-01,BASELINE,7683,L:8488:8547:138,296.3,351.247680038477
2011-01-01,BASELINE,7684,L:8488:8547:138,296.3,310.22409569446614
2011-01-01,BASELINE,7685,L:8488:8547:138,296.3,315.3088222001995
2011-01-01,BASELINE,7690,L:8489:8517:138,259.88,287.02758725903635
2011-01-01,BASELINE,7691,L:8489:8560:138,248.68,277.7559847425293
2011-01-01,BASELINE,7703,L:8496:8563:138,192.67,228.31198987652814
2011-01-01,BASELINE,7724,L:8504:8560:138,250.22,311.1063906369047
2011-01-01,BASELINE,7725,L:8505:8519:138,281.77,314.33416841777705
2011-01-01,BASELINE,7726,L:8505:8519:138,281.77,338.6149351106261
2011-01-01,BASELINE,7747,L:8515:8554:138,249.66,255.97866164687397
2011-01-01,BASELINE,7755,L:8516:8541:138,276.65,348.89193882823633
2011-01-01,BASELINE,7756,L:8516:8541:138,276.65,311.88946891752283
2011-01-01,BASELINE,7763,L:8519:8547:138,291.27,310.3214718474698
2011-01-01,BASELINE,7772,L:8524:8538:138,241.54,270.2825157769166
2011-01-01,BASELINE,7777,X:8525:138:1,654.55,728.6650192564017
2011-01-01,BASELINE,7778,L:8525:9094:138,285.36,325.66768285557333
2011-01-01,BASELINE,7779,L:8525:9094:138,285.36,328.2768097189817
2011-01-01,BASELINE,7783,L:8526:8529:138,264.05,266.88283198564926
2011-01-01,BASELINE,7789,L:8528:8565:138,237.74,284.460470124836
2011-01-01,BASELINE,7790,L:8528:8567:138,256.01,333.28053426312675
2011-01-01,BASELINE,7804,L:8536:8567:138,253.25,294.9130809035727
2011-01-01,BASELINE,7806,L:8537:8538:138,241.97,243.9904722541926
2011-01-01,BASELINE,7808,L:8538:8542:138,268.3,276.75205993570603
2011-01-01,BASELINE,7809,L:8538:8542:138,268.3,301.7571701503857
2011-01-01,BASELINE,7814,L:8541:8542:138,273.7,293.6790604649258
2011-01-01,BASELINE,7824,L:8546:8570:138,240.82,245.19998784884402
2011-01-01,BASELINE,7828,L:8549:8570:138,228.88,249.77854018198738
2011-01-01,BASELINE,7846,L:8565:8579:138,228.86,260.82146769324754
2011-01-01,BASELINE,7851,L:8568:9096:138,200.93,205.63002327582396
2011-01-01,BASELINE,7854,L:8571:8577:138,253.34,254.41785570302451
2011-01-01,BASELINE,7856,L:8572:8582:138,238.93,289.80808011407845
2011-01-01,BASELINE,7858,L:8573:8586:138,228.2,238.78244434570493
2011-01-01,BASELINE,7871,L:8582:8586:138,228.24,293.18411152891855
2011-01-01,BASELINE,7883,L:8594:8726:138,235.17,386.27048279822594
2011-01-01,BASELINE,7884,L:8594:9059:138,257.53,329.3641799959123
2011-01-01,BASELINE,7885,L:8594:9059:138,257.53,306.3016762662641
2011-01-01,BASELINE,7891,L:8600:8603:138,234.98,263.4667060057848
2011-01-01,BASELINE,7892,L:8600:8605:138,220.66,305.73151410133664
2011-01-01,BASELINE,7894,L:8601:8602:138,199.04,264.011855440407
2011-01-01,BASELINE,7895,L:8602:8731:138,218.39,269.6131480124277
2011-01-01,BASELINE,7896,L:8603:8731:138,224.0,261.42823948776106
2011-01-01,BASELINE,7900,L:8606:8829:138,210.75,223.15436880194298
2011-01-01,BASELINE,7903,L:8608:8626:138,257.65,264.20713897009085
2011-01-01,BASELINE,7952,L:8634:9078:138,247.45,268.8976363777482
2011-01-01,BASELINE,7967,L:8643:9104:138,245.86,323.4200778301977
2011-01-01,BASELINE,7992,L:8657:8672:138,229.69,231.67250820901384
2011-01-01,BASELINE,8025,L:8665:10200:138,256.69,277.9600487235884
2011-01-01,BASELINE,8026,L:8665:10200:138,256.69,308.39683585186356
2011-01-01,BASELINE,8077,L:8685:8696:138,248.62,250.77988414589683
2011-01-01,BASELINE,8103,L:8694:8836:138,205.37,210.34944182647405
2011-01-01,BASELINE,8107,L:8696:8702:138,271.35,281.14656861170346
2011-01-01,BASELINE,8108,L:8696:8702:138,271.35,287.96728954000787
2011-01-01,BASELINE,8109,L:8696:9709:138,234.99,246.75973202442694
2011-01-01,BASELINE,8119,L:8701:8709:138,253.66,291.6901823211641
2011-01-01,BASELINE,8124,L:8702:8722:138,273.64,287.3620284548856
2011-01-01,BASELINE,8131,L:8705:9705:138,227.87,256.14466732221206
2011-01-01,BASELINE,8132,L:8705:9880:138,261.6,286.24428074554095
2011-01-01,BASELINE,8133,L:8705:9880:138,261.6,286.838069183832
2011-01-01,BASELINE,8163,L:8713:9710:138,299.02,302.10472095219217
2011-01-01,BASELINE,8179,L:8718:9706:138,251.94,316.7004059749961
2011-01-01,BASELINE,8204,L:8727:8730:138,267.74,376.37117838074255
2011-01-01,BASELINE,8219,L:8736:9066:138,244.53,277.98291943041244
2011-01-01,BASELINE,8228,L:8741:8743:138,189.39,283.4517598129795
2011-01-01,BASELINE,8229,L:8741:8760:138,210.52,254.36980271594373
2011-01-01,BASELINE,8251,L:8754:8756:138,213.73,288.67982349814355
2011-01-01,BASELINE,8252,L:8754:9023:138,222.98,288.48338830534857
2011-01-01,BASELINE,8258,L:8759:8760:138,224.07,307.4593152748603
2011-01-01,BASELINE,8259,L:8759:9014:138,234.93,311.20843638632533
2011-01-01,BASELINE,8268,L:8769:8770:138,224.14,238.410559593275
2011-01-01,BASELINE,8269,L:8769:18508:138,218.66,243.9337276117237
2011-01-01,BASELINE,8272,L:8771:9101:138,240.92,267.32854676817357
2011-01-01,BASELINE,8273,L:8771:18094:138,236.08,249.75237408122032
2011-01-01,BASELINE,8290,L:8780:8781:138,243.53,246.78809413436275
2011-01-01,BASELINE,8291,L:8780:8788:138,254.52,308.2309939058507
2011-01-01,BASELINE,8294,L:8782:8784:138,236.21,291.1298741736063
2011-01-01,BASELINE,8299,L:8783:8788:138,259.52,341.52177445677705
2011-01-01,BASELINE,8301,L:8784:8795:138,246.66,280.6136797382116
2011-01-01,BASELINE,8305,L:8787:9103:138,239.91,255.7088014294554
2011-01-01,BASELINE,8351,L:8816:8824:138,269.95,296.3174788433444
2011-01-01,BASELINE,8352,L:8816:8824:138,269.95,278.1145012551235
2011-01-01,BASELINE,8364,L:8823:8866:138,200.09,221.05606036806572
2011-01-01,BASELINE,8389,L:8832:8945:138,244.62,247.27735728889468
2011-01-01,BASELINE,8423,L:8842:9856:138,278.96,365.53067165569706
2011-01-01,BASELINE,8424,L:8842:9856:138,278.96,401.08209543877587
2011-01-01,BASELINE,8425,L:8842:9880:138,268.01,306.76098048919823
2011-01-01,BASELINE,8426,L:8842:9880:138,268.01,339.8910463956877
2011-01-01,BASELINE,8429,L:8844:9715:138,279.05,351.5120634866337
2011-01-01,BASELINE,8430,L:8844:9715:138,279.05,369.78740538083156
2011-01-01,BASELINE,8431,L:8844:9718:138,274.34,341.20597907891784
2011-01-01,BASELINE,8432,L:8844:9718:138,274.34,337.015563797011
2011-01-01,BASELINE,8451,L:8849:8869:138,266.58,311.7130811333734
2011-01-01,BASELINE,8452,L:8849:8869:138,266.58,293.53214880084465
2011-01-01,BASELINE,8475,L:8869:8872:138,261.35,291.12712522988
2011-01-01,BASELINE,8476,L:8869:8872:138,261.35,267.9569793036922
2011-01-01,BASELINE,8480,L:8872:8889:138,258.96,266.64001999521486
2011-01-01,BASELINE,8481,L:8872:8889:138,258.96,261.43758531503244
2011-01-01,BASELINE,8489,L:8876:9901:138,218.74,227.27194633397147
2011-01-01,BASELINE,8490,L:8876:9902:138,264.68,292.7202639850294
2011-01-01,BASELINE,8491,L:8876:9902:138,264.68,274.83308519704934
2011-01-01,BASELINE,8500,L:8880:9906:138,246.33,258.00740433393986
2011-01-01,BASELINE,8513,L:8891:8942:138,263.26,300.5061084952181
2011-01-01,BASELINE,8514,L:8891:8942:138,263.26,300.3189129394077
2011-01-01,BASELINE,8527,L:8900:8948:138,276.89,289.489084335876
2011-01-01,BASELINE,8528,L:8900:8948:138,276.89,319.4374017148979
2011-01-01,BASELINE,8547,L:8912:9697:138,247.34,249.02264430389178
2011-01-01,BASELINE,8553,L:8914:8949:138,291.85,295.7350701292119
2011-01-01,BASELINE,8598,L:8934:8964:138,212.92,223.11839873741383
2011-01-01,BASELINE,8734,L:9009:9011:138,173.69,260.5412349353337
2011-01-01,BASELINE,8735,L:9009:9012:138,214.46,262.242927120136
2011-01-01,BASELINE,8740,L:9014:9021:138,244.59,378.6896429403551
2011-01-01,BASELINE,8742,L:9015:9019:138,243.78,301.7201953732338
2011-01-01,BASELINE,8743,L:9015:9080:138,240.11,304.8509509244763
