sub_id,name,lat,lon,state,zone_id,max_kv,min_kv
5125,Collins Creek,39.4244,-74.4173,New Jersey,9,138.0,138.0
5126,Mauckport,39.334,-74.5061,New Jersey,9,138.0,138.0
5127,Alcoa Primary,39.5102,-74.4131,New Jersey,9,138.0,138.0
5128,Allegany Cogen,39.6351,-74.5381,New Jersey,9,138.0,138.0
5129,Apple River,39.5086,-74.623,New Jersey,9,138.0,138.0
5130,West Asheville,39.5603,-74.5829,New Jersey,9,138.0,138.0
5131,Cardiff,39.4355,-74.6732,New Jersey,9,345.0,138.0
5132,Scull,39.3525,-74.6159,New Jersey,9,138.0,138.0
5133,Bedford Rural,39.3486,-74.5615,New Jersey,9,345.0,138.0
5134,Fountain City,39.4245,-74.6958,New Jersey,9,138.0,138.0
5135,California,39.7215,-74.7518,New Jersey,9,138.0,138.0
5136,Medical Center,39.5597,-74.8035,New Jersey,9,345.0,138.0
5137,Matt Funk,39.6446,-74.7677,New Jersey,9,138.0,138.0
5138,Juneau,39.5224,-74.8001,New Jersey,9,138.0,138.0
5139,Phillippi,39.3977,-74.6428,New Jersey,9,138.0,138.0
5140,Dorothy,39.4698,-74.7599,New Jersey,9,138.0,138.0
5141,Olmos,39.5546,-74.8236,New Jersey,9,138.0,138.0
5142,Woolworth Road Co Op,39.5774,-74.6825,New Jersey,9,138.0,138.0
5143,Minotola Station,39.5314,-74.9256,New Jersey,9,138.0,138.0
5145,Hawkins,39.4502,-74.5558,New Jersey,9,138.0,138.0
5146,Cuero,39.3784,-74.5379,New Jersey,9,138.0,138.0
5149,Navy Mole,39.3813,-74.5045,New Jersey,9,138.0,138.0
5150,Coconino,39.4198,-74.9775,New Jersey,9,138.0,138.0
5151,Cedarsauk,39.4708,-75.0085,New Jersey,9,138.0,138.0
5152,Lincoln Station,39.4417,-75.0041,New Jersey,9,138.0,138.0
5153,Rosa Road,39.463,-74.9782,New Jersey,9,138.0,138.0
5154,Northwest Texarkana,39.5831,-74.962,New Jersey,9,138.0,138.0
5155,Lysander,39.6101,-74.9225,New Jersey,9,138.0,138.0
5156,Fox Hill,39.684,-74.939,New Jersey,9,138.0,138.0
5157,Kasson Tap 2,39.643,-74.9332,New Jersey,9,345.0,138.0
5158,Shadow,39.2635,-74.8162,New Jersey,9,138.0,138.0
5159,Barnesville,39.3115,-74.7181,New Jersey,9,138.0,138.0
5160,Foundry Street,39.2793,-74.775,New Jersey,9,138.0,138.0
5161,Goal Line,40.925,-74.07,New Jersey,9,138.0,138.0
5162,Hillcrest Solar,40.8962,-73.9719,New Jersey,9,138.0,138.0
5163,Mcpherson 2,40.9012,-74.0448,New Jersey,9,138.0,138.0
5164,Pajuil 7702,41.0005,-73.947,New Jersey,9,138.0,138.0
5166,Far Rockaway,40.8329,-74.0591,New Jersey,9,138.0,138.0
5168,New Milford,40.9231,-74.0127,New Jersey,9,138.0,138.0
5170,Maywood,40.9055,-74.0714,New Jersey,9,138.0,138.0
5171,Danskammer,41.0421,-74.1034,New Jersey,9,138.0,138.0
5172,Rhode Island State Energy Center,41.0316,-74.0535,New Jersey,9,138.0,138.0
5173,Buffalo,40.7997,-74.0403,New Jersey,9,138.0,138.0
5175,Garfield,40.891,-74.0802,New Jersey,9,138.0,138.0
5177,Campo Fresco 1,40.877,-74.0017,New Jersey,9,138.0,138.0
5179,Amargo,40.9784,-74.2482,New Jersey,9,138.0,138.0
5180,Long Lake,40.8335,-74.1127,New Jersey,9,138.0,138.0
5181,White Feather Generating Station,40.9655,-74.1031,New Jersey,9,138.0,138.0
5182,Hillsdale,40.9902,-74.0463,New Jersey,9,138.0,138.0
5183,Smiley,40.9535,-74.1572,New Jersey,9,138.0,138.0
5184,Norwell,40.8782,-74.0459,New Jersey,9,138.0,138.0
5185,Claus,40.908,-74.0149,New Jersey,9,138.0,138.0
5186,Columbus City,40.9027,-74.0932,New Jersey,9,138.0,138.0
5187,Peachland,40.8429,-74.0726,New Jersey,9,138.0,138.0
5188,Waldwick,41.0157,-74.094,New Jersey,9,138.0,138.0
5189,Bailly,41.0168,-73.9964,New Jersey,9,138.0,138.0
5190,Cresskill,40.9572,-73.9344,New Jersey,9,138.0,138.0
5191,Granville,40.8952,-74.1601,New Jersey,9,138.0,138.0
5192,Peterson,41.0615,-74.2677,New Jersey,9,345.0,138.0
5195,Meadow Lane Tap,40.8804,-74.082,New Jersey,9,138.0,138.0
5196,Willow Run,40.9816,-73.9102,New Jersey,9,138.0,138.0
5198,Comerio 9703,41.0798,-74.2794,New Jersey,9,138.0,138.0
5199,Jamacha Tap,40.8836,-73.9564,New Jersey,9,138.0,138.0
5200,Chauvin,40.8653,-74.0384,New Jersey,9,138.0,138.0
5201,Grand Gulf,40.9611,-74.0447,New Jersey,9,138.0,138.0
5202,Downtown,40.9814,-74.0696,New Jersey,9,138.0,138.0
5203,Altamont,40.8945,-74.1254,New Jersey,9,138.0,138.0
5204,Quogue,40.9351,-74.0993,New Jersey,9,138.0,138.0
5205,Octol,41.0908,-74.2189,New Jersey,9,138.0,138.0
5206,Macksburg,40.9771,-74.1854,New Jersey,9,138.0,138.0
5207,Monroe Central,41.0807,-74.1683,New Jersey,9,138.0,138.0
5208,Haskill,41.0629,-74.2185,New Jersey,9,138.0,138.0
5209,Fair Lawn,40.9543,-74.1318,New Jersey,9,138.0,138.0
5210,Huffman,40.8547,-74.1289,New Jersey,9,138.0,138.0
5211,Shelby Tie,40.9753,-73.9965,New Jersey,9,138.0,138.0
5212,Tweedy,40.9864,-74.1037,New Jersey,9,138.0,138.0
5213,Council Creek,40.8618,-73.9621,New Jersey,9,138.0,138.0
5214,Seagoville Sw,40.9729,-74.0199,New Jersey,9,500.0,138.0
5215,Iron Mountain,40.9454,-74.057,New Jersey,9,138.0,138.0
5216,Triune,40.8421,-73.9817,New Jersey,9,138.0,138.0
5217,Hollister,40.9255,-73.9191,New Jersey,9,138.0,138.0
5220,Cayetano,41.0136,-74.1763,New Jersey,9,138.0,138.0
5221,Singleton,41.0055,-73.9824,New Jersey,9,138.0,138.0
5222,Haworth Water Treatment Plant,40.9478,-74.0005,New Jersey,9,138.0,138.0
5223,Middleburg,40.0956,-74.6159,New Jersey,9,138.0,138.0
5224,Seven Mile,39.9716,-74.9163,New Jersey,9,138.0,138.0
5225,Alvin,40.074,-74.9913,New Jersey,9,138.0,138.0
5226,Nexen Chemicals,40.0196,-74.635,New Jersey,9,345.0,138.0
5227,Middletown Junction,40.1004,-74.7263,New Jersey,9,138.0,138.0
5228,Santa Rosa,39.8771,-74.4575,New Jersey,9,138.0,138.0
5229,Everett,39.9066,-74.5779,New Jersey,9,345.0,138.0
5230,Hendron,39.971,-74.5128,New Jersey,9,138.0,138.0
5231,Mount Jackson D.P,39.9248,-74.5601,New Jersey,9,138.0,138.0
5232,Bustleton,40.0852,-74.8037,New Jersey,9,138.0,138.0
5233,Mt Poso,40.0185,-74.8163,New Jersey,9,138.0,138.0
5234,Anacacho,40.0551,-74.7734,New Jersey,9,138.0,138.0
5235,Sooner,40.038,-74.7052,New Jersey,9,138.0,138.0
5236,T.S. Power,39.898,-74.5192,New Jersey,9,138.0,138.0
5237,Mount Laurel,39.9631,-74.8524,New Jersey,9,345.0,138.0
5238,Naples,40.0242,-74.76,New Jersey,9,138.0,138.0
5239,Sand Creek,39.8557,-74.9331,New Jersey,9,345.0,1.0
5240,Sanders,39.8893,-74.9429,New Jersey,9,138.0,138.0
5241,New Freedom,39.7546,-74.9573,New Jersey,9,138.0,138.0
5242,Lammers,39.7867,-74.8581,New Jersey,9,138.0,138.0
5243,Calpeak Pe 7,39.8537,-74.9482,New Jersey,9,138.0,138.0
5244,Foreman Cement,39.9093,-74.9117,New Jersey,9,138.0,138.0
5245,Ashland City,39.8692,-74.7462,New Jersey,9,138.0,138.0
5246,Kettle Morraine,39.8301,-74.8122,New Jersey,9,138.0,138.0
5247,Herrin,39.8581,-74.8973,New Jersey,9,138.0,138.0
5248,Stelling,39.9708,-74.969,New Jersey,9,138.0,138.0
5249,Port Acres Bulk,40.0029,-74.865,New Jersey,9,138.0,138.0
5250,Altadena,40.0021,-74.8091,New Jersey,9,138.0,138.0
5251,Hilgard,40.074,-74.7568,New Jersey,9,138.0,138.0
5252,Salton Sea 2,39.9812,-74.7085,New Jersey,9,138.0,138.0
5253,Chevgen,39.9242,-74.9589,New Jersey,9,138.0,138.0
5254,Marlton,39.8942,-74.917,New Jersey,9,138.0,138.0
5255,Lumberton,39.9369,-74.8432,New Jersey,9,138.0,138.0
5256,Levittown,40.0266,-74.9078,New Jersey,9,138.0,138.0
5257,Walmart,39.8319,-74.6417,New Jersey,9,138.0,138.0
5258,Terrace,39.9135,-74.7159,New Jersey,9,138.0,138.0
5259,Eddington,40.0807,-74.933,New Jersey,9,138.0,138.0
5260,Ibm Cottle,40.0249,-74.9373,New Jersey,9,138.0,138.0
5261,Cinnaminson,40.0008,-74.9628,New Jersey,9,138.0,138.0
5262,Burlington,40.0722,-74.8731,New Jersey,9,138.0,138.0
5263,Apache,39.9965,-75.0078,New Jersey,9,138.0,138.0
5264,Kuser Road,40.2064,-74.6891,New Jersey,9,138.0,138.0
5265,Lawrence Sw,40.271,-74.7518,New Jersey,9,138.0,138.0
5266,Yardville,40.1806,-74.6606,New Jersey,9,138.0,138.0
5267,Uleta,40.221,-74.6288,New Jersey,9,138.0,138.0
5269,Orondo,39.5244,-74.3147,New Jersey,9,345.0,138.0
5270,Cedar,39.5891,-74.4252,New Jersey,9,138.0,138.0
5271,Queen Creek,39.5976,-74.3839,New Jersey,9,138.0,138.0
5272,Desoto Next Generation Solar Energy,39.794,-74.6715,New Jersey,9,138.0,138.0
5273,Waterford 3,39.9545,-74.6564,New Jersey,9,138.0,138.0
5274,Medford,39.8939,-74.787,New Jersey,9,138.0,138.0
5275,South Cairo,39.8284,-74.7861,New Jersey,9,138.0,138.0
5276,Holcomb,40.072,-74.9148,New Jersey,9,138.0,138.0
5277,Ochoa,40.0456,-74.8481,New Jersey,9,138.0,138.0
5278,Bogalusa,40.0644,-74.8482,New Jersey,9,138.0,138.0
5279,Cii Carbon Llc,40.1236,-74.5346,New Jersey,9,138.0,138.0
5280,Gaylord Container Bogalusa,40.0295,-74.5847,New Jersey,9,138.0,138.0
5281,Dawson County,39.6337,-74.8699,New Jersey,9,138.0,138.0
5282,Lonsdale,39.7081,-74.9062,New Jersey,9,138.0,138.0
5283,Spanish Springs,39.8301,-74.9509,New Jersey,9,138.0,138.0
5284,Sickler,39.7256,-75.0169,New Jersey,9,138.0,138.0
5285,Sienna,39.8636,-75.0164,New Jersey,9,138.0,138.0
5286,Eureka Sta E,39.7547,-75.042,New Jersey,9,138.0,138.0
5287,Hidden Valley,39.8345,-75.0477,New Jersey,9,138.0,138.0
5288,Mosher,39.9551,-75.1788,New Jersey,9,138.0,138.0
5289,Deerfield 4,39.9336,-75.1058,New Jersey,9,138.0,138.0
5290,Sunny Isles,39.9862,-75.203,New Jersey,9,138.0,138.0
5291,Medway Hydro,39.9569,-75.1095,New Jersey,9,138.0,138.0
5292,Sub 5292,39.9288,-75.0764,New Jersey,9,138.0,138.0
5293,Gloucester,39.901,-75.1022,New Jersey,9,138.0,138.0
5294,Waneeta,40.0125,-75.0948,New Jersey,9,138.0,138.0
5295,Targhee Tap,39.8854,-75.0741,New Jersey,9,138.0,138.0
5296,Murray,40.05,-75.0219,New Jersey,9,138.0,138.0
5297,Taylor Switching,39.8956,-75.0029,New Jersey,9,138.0,138.0
5298,Swaggertown,39.9472,-75.0275,New Jersey,9,138.0,138.0
5299,Gulfway,39.8578,-74.9831,New Jersey,9,138.0,138.0
5300,Gvrd Sewage,39.8962,-74.958,New Jersey,9,138.0,138.0
5301,Strahan,39.9489,-74.9938,New Jersey,9,138.0,138.0
5302,Wheeler Mt,39.8375,-75.1092,New Jersey,9,138.0,138.0
5303,Sparwood,39.7864,-75.0479,New Jersey,9,138.0,138.0
5304,Ephraim Cemetery,39.8832,-74.9818,New Jersey,9,138.0,138.0
5305,Midsun,39.8824,-75.0539,New Jersey,9,138.0,138.0
5306,Coffee Port,39.7661,-74.9325,New Jersey,9,500.0,138.0
5307,Beaver Brook,39.857,-75.0678,New Jersey,9,138.0,138.0
5308,Wayne Junction,40.0274,-75.15,New Jersey,9,138.0,138.0
5309,Station G Atwater,40.009,-75.0435,New Jersey,9,138.0,138.0
5310,Clear Lake,39.9806,-75.1013,New Jersey,9,138.0,138.0
5311,Chase,39.9771,-75.0607,New Jersey,9,138.0,138.0
5312,Yuma Palms,39.9091,-75.0357,New Jersey,9,138.0,138.0
5313,Abernethy,39.9315,-75.1551,New Jersey,9,138.0,138.0
5314,Atwater,40.0736,-75.0712,New Jersey,9,138.0,138.0
5315,Pine Hill,39.7935,-74.9907,New Jersey,9,138.0,138.0
5316,Clay City,39.7821,-74.9966,New Jersey,9,138.0,138.0
5317,Silver Lake,39.8016,-74.971,New Jersey,9,138.0,138.0
5318,Oak Villa,39.7944,-75.024,New Jersey,9,345.0,138.0
5319,N. Lee,39.7508,-74.9127,New Jersey,9,138.0,138.0
5320,Cartwright,39.8289,-74.9966,New Jersey,9,138.0,138.0
5321,Hidalgo,39.8792,-74.9052,New Jersey,9,138.0,138.0
5322,Madison Park,39.9041,-75.0516,New Jersey,9,138.0,138.0
5323,Bozeman South,39.7902,-74.9334,New Jersey,9,138.0,138.0
5328,Archer,39.1328,-74.8182,New Jersey,9,138.0,138.0
5329,Tipton,39.2141,-74.8935,New Jersey,9,138.0,138.0
5330,Bearden,39.2459,-74.6254,New Jersey,9,138.0,138.0
5331,Elk River City Of,39.2522,-74.6888,New Jersey,9,138.0,138.0
5332,Elk Grove-Colton,39.1096,-74.8837,New Jersey,9,138.0,138.0
5333,Aeropuerto,39.0713,-74.8488,New Jersey,9,138.0,138.0
5335,Shenandoah,39.033,-74.771,New Jersey,9,138.0,138.0
5336,Ladore Falls,39.016,-74.7906,New Jersey,9,138.0,138.0
5337,Hooterville,38.9716,-74.8293,New Jersey,9,138.0,138.0
5338,Texum,39.4776,-75.3446,New Jersey,9,138.0,138.0
5339,Clayburn,39.4229,-75.2823,New Jersey,9,138.0,138.0
5340,Leavitt,39.4376,-75.1623,New Jersey,9,138.0,138.0
5341,West Darien,39.4536,-75.2698,New Jersey,9,138.0,138.0
5342,Parkrose,39.3945,-75.2537,New Jersey,9,138.0,138.0
5343,Wilis,39.2992,-75.2474,New Jersey,9,138.0,138.0
5344,Mcqueeney,39.5154,-75.2326,New Jersey,9,138.0,138.0
5345,Upper Pittsgrove,39.5313,-75.2046,New Jersey,9,138.0,138.0
5346,Fort Rock,39.2914,-74.9719,New Jersey,9,138.0,138.0
5347,Woodstock,39.3964,-75.0608,New Jersey,9,138.0,138.0
5348,Sunbeam,39.4037,-75.0239,New Jersey,9,138.0,138.0
5349,Silver Star,39.3193,-74.9882,New Jersey,9,138.0,138.0
5350,Blountsville,39.2382,-75.1134,New Jersey,9,138.0,138.0
5351,Maunabo 4301,39.4243,-74.9029,New Jersey,9,138.0,138.0
5352,Jones Cove,39.4523,-74.9387,New Jersey,9,138.0,138.0
5353,Unioin Station,39.3715,-74.9348,New Jersey,9,138.0,138.0
5354,Jet,40.8143,-74.1291,New Jersey,9,138.0,138.0
5355,Abbott,40.7885,-74.1763,New Jersey,9,138.0,138.0
5356,Hodenpyl,40.784,-74.076,New Jersey,9,138.0,138.0
5357,Cypress,40.8281,-74.2578,New Jersey,9,138.0,138.0
5358,Cedar Grove,40.8517,-74.2185,New Jersey,9,138.0,138.0
5359,Athenia,40.8648,-74.1494,New Jersey,9,138.0,138.0
5360,Colchester 16,40.8831,-74.187,New Jersey,9,138.0,138.0
5361,Darby,40.9074,-74.3074,New Jersey,9,138.0,138.0
5362,Federal Square,40.7232,-74.1738,New Jersey,9,138.0,138.0
5363,Stanley Terrace,40.7188,-74.2666,New Jersey,9,138.0,138.0
5364,Motorola,40.7752,-74.2243,New Jersey,9,138.0,138.0
5365,Flanders,40.8032,-74.1995,New Jersey,9,138.0,138.0
5366,Belleville,40.8075,-74.1547,New Jersey,9,138.0,138.0
5367,Paper,40.6289,-74.2598,New Jersey,9,345.0,138.0
5368,Lake Park,40.6794,-74.1933,New Jersey,9,138.0,138.0
5369,Pit 7 Tap,40.6596,-74.2435,New Jersey,9,138.0,138.0
5370,Goldfield,40.7805,-74.304,New Jersey,9,138.0,138.0
5371,Whippany,40.8029,-74.3697,New Jersey,9,138.0,138.0
5372,Laurel Ave,40.811,-74.2954,New Jersey,9,345.0,138.0
5373,Casto,40.8376,-74.1941,New Jersey,9,138.0,138.0
5374,Yauco Plaza,40.8309,-74.2986,New Jersey,9,138.0,138.0
5375,Miller St,40.7138,-74.1906,New Jersey,9,138.0,138.0
5376,Turnpike,40.7652,-74.126,New Jersey,9,138.0,138.0
5377,Marion Drive,40.7906,-74.2617,New Jersey,9,138.0,138.0
5378,Enid,40.8208,-74.1089,New Jersey,9,138.0,138.0
5379,Dower,40.777,-74.1764,New Jersey,9,138.0,138.0
5380,Steamboat,40.6908,-74.1583,New Jersey,9,138.0,138.0
5381,Pca,40.752,-74.1321,New Jersey,9,138.0,138.0
5382,Bethpage Power Plant,40.7219,-74.2575,New Jersey,9,138.0,138.0
5383,Diamond Bar,40.662,-74.1566,New Jersey,9,138.0,138.0
5384,Rockford,40.8599,-74.1805,New Jersey,9,138.0,138.0
5385,Amistad,40.6993,-74.1827,New Jersey,9,138.0,138.0
5386,Walerga- Antelope,40.7901,-74.2194,New Jersey,9,138.0,138.0
5387,Doremus Place,40.6999,-74.2352,New Jersey,9,138.0,138.0
5388,Santa Ynez Switch,40.8214,-74.2288,New Jersey,9,138.0,138.0
5389,Ocotillo,40.7079,-74.2113,New Jersey,9,138.0,138.0
5390,Polk St,40.8015,-74.2298,New Jersey,9,138.0,138.0
5391,University Wps,40.6644,-74.2252,New Jersey,9,138.0,138.0
5392,Cook Road,40.8072,-74.1746,New Jersey,9,138.0,138.0
5393,Mt Hope,40.7535,-74.3061,New Jersey,9,138.0,138.0
5394,Los Angeles 1617,40.7,-74.3527,New Jersey,9,138.0,138.0
5395,Forbestown,40.7643,-74.4092,New Jersey,9,138.0,138.0
5396,New Melones,40.7104,-74.3263,New Jersey,9,138.0,138.0
5397,Mandalay,40.6727,-74.3026,New Jersey,9,138.0,138.0
5398,Naval Air Station,40.7445,-74.2924,New Jersey,9,138.0,138.0
5399,Aldene,40.6529,-74.2733,New Jersey,9,138.0,138.0
5400,Blackwell Street,40.739,-74.2392,New Jersey,9,138.0,138.0
5401,Edes Tap 2,40.9331,-74.3156,New Jersey,9,345.0,1.0
5402,Rinehart,40.6835,-74.1469,New Jersey,9,138.0,138.0
5403,Barre City,40.7892,-74.2715,New Jersey,9,138.0,138.0
5404,West Orange,40.7826,-74.2356,New Jersey,9,138.0,138.0
5405,New River,39.6098,-75.0589,New Jersey,9,138.0,138.0
5406,West Kelso,39.6408,-75.0483,New Jersey,9,138.0,138.0
5407,Malabar,39.6353,-74.9941,New Jersey,9,138.0,138.0
5408,Belcher,39.8741,-75.3086,New Jersey,9,138.0,138.0
5409,Brinkley East,39.6553,-75.1518,New Jersey,9,138.0,138.0
5410,Eridu,39.7132,-75.2233,New Jersey,9,138.0,138.0
5411,Punta Gorda,39.6701,-75.0857,New Jersey,9,345.0,138.0
5412,North Champaign,39.8393,-75.2112,New Jersey,9,138.0,138.0
5413,Tomac,39.7962,-75.1536,New Jersey,9,138.0,1.0
5414,Dane,39.6052,-75.2111,New Jersey,9,138.0,138.0
5415,Orchard Station,39.6091,-75.2416,New Jersey,9,138.0,138.0
5416,Sea Land 1910,39.8905,-75.2409,New Jersey,9,138.0,138.0
5417,Bowen,39.7398,-75.1886,New Jersey,9,138.0,138.0
5418,Zion Hill,39.7606,-75.1117,New Jersey,9,138.0,138.0
5419,Henning,39.7733,-75.1895,New Jersey,9,138.0,138.0
5420,North Plains,39.7496,-75.1145,New Jersey,9,138.0,138.0
5421,Apple Data Center Pv,39.6935,-75.2805,New Jersey,9,138.0,138.0
5422,Calpine Corp,39.7372,-75.2671,New Jersey,9,138.0,138.0
5423,Tolo,39.7579,-75.305,New Jersey,9,138.0,138.0
5424,Meadow,39.6882,-75.3578,New Jersey,9,138.0,138.0
5425,Canadys,39.7651,-75.2259,New Jersey,9,138.0,138.0
5426,Merrill,39.8842,-75.1704,New Jersey,9,138.0,138.0
5427,Cantua,39.7776,-75.1308,New Jersey,9,345.0,138.0
5428,Deptford,39.8444,-75.135,New Jersey,9,138.0,138.0
5429,Bowman,40.6968,-74.121,New Jersey,9,138.0,138.0
5430,Palmer Tc,40.7699,-74.1165,New Jersey,9,138.0,138.0
5434,Transclosure,40.7304,-74.07,New Jersey,9,138.0,138.0
5440,Newark Bay Cogeneration Partnership Lp,40.7183,-74.1348,New Jersey,9,138.0,138.0
5441,Aqueduct,40.7903,-74.0564,New Jersey,9,138.0,138.0
5442,Herring,40.7063,-74.0801,New Jersey,9,138.0,138.0
5444,Clay Street,40.7516,-74.1711,New Jersey,9,138.0,138.0
5445,Bayonne Mua- Leitner-Poma Wind Turbine,40.6522,-74.127,New Jersey,9,138.0,138.0
5446,North Avenue,40.6615,-74.1742,New Jersey,9,138.0,138.0
5447,Candelaria Arenas 1718,40.6888,-74.0617,New Jersey,9,138.0,138.0
5448,Northside,40.7526,-74.0855,New Jersey,9,138.0,138.0
5449,Tower Road,40.8137,-73.9918,New Jersey,9,138.0,138.0
5450,Grayling Generating Station,40.8352,-74.1388,New Jersey,9,138.0,138.0
5451,Cymric,40.7475,-74.0326,New Jersey,9,138.0,138.0
5452,Yacht Club D.S,40.7595,-74.1038,New Jersey,9,138.0,138.0
5453,12Th St,40.8319,-73.9612,New Jersey,9,138.0,138.0
5454,South Vicksburg,40.6657,-74.0696,New Jersey,9,138.0,138.0
5455,Airport,40.8325,-74.0911,New Jersey,9,138.0,138.0
